LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	2726672	181074397	3605560	14931148	12.1273	1.0000
phylum	Firmicutes	1239	1361419	86815856	1530686	4359519	19.9141	0.4993
phylum	Bacteroidetes	976	644826	46857026	1394352	2345334	19.9788	0.2365
phylum	Proteobacteria	1224	582467	37088354	549944	2700891	13.7319	0.2136
phylum	Actinobacteria	201174	130806	9920697	125661	5311577	1.8677	0.0480
phylum	Fusobacteria	32066	5833	313272	3963	185438	1.6894	0.0021
phylum	Chlamydiae	204428	654	38509	130	353	109.0907	0.0002
phylum	Spirochaetes	203691	337	23235	387	18419	1.2615	0.0001
phylum	Candidatus Saccharibacteria	95818	137	10053	328	7629	1.3177	0.0001
phylum	Tenericutes	544448	32	1163	0	426	2.7300	0.0000
phylum	Cyanobacteria	1117	25	1391	35	776	1.7925	0.0000
phylum	Chloroflexi	200795	5	155	0	121	1.2810	0.0000
class	Bacilli	91061	966139	57858715	818906	2595508	22.2919	0.3544
class	Bacteroidia	200643	606683	44059236	1336031	1207686	36.4824	0.2225
class	Negativicutes	909932	392624	28799716	708685	1677249	17.1708	0.1440
class	Betaproteobacteria	28216	302444	19835264	296067	1146051	17.3075	0.1109
class	Gammaproteobacteria	1236	250101	15392398	203128	961280	16.0124	0.0917
class	Actinobacteria	1760	130780	9919545	125653	5310839	1.8678	0.0480
class	Flavobacteriia	117743	37684	2772094	57987	1121796	2.4711	0.0138
class	Epsilonproteobacteria	29547	29181	1813706	50321	586898	3.0903	0.0107
class	Fusobacteriia	203490	5833	313272	3963	185438	1.6894	0.0021
class	Clostridia	186801	2302	134205	1926	82813	1.6206	0.0008
class	Alphaproteobacteria	28211	733	46734	428	6478	7.2143	0.0003
class	Chlamydiia	204429	654	38509	130	353	109.0907	0.0002
class	Spirochaetia	203692	337	23235	387	18419	1.2615	0.0001
class	Tissierellia	1737404	328	21896	1134	2944	7.4375	0.0001
class	Cytophagia	768503	206	7020	15	907	7.7398	0.0001
class	Sphingobacteriia	117747	38	1539	17	859	1.7916	0.0000
class	Mollicutes	31969	32	1163	0	426	2.7300	0.0000
class	Erysipelotrichia	526524	26	1324	35	1005	1.3174	0.0000
class	Coriobacteriia	84998	19	936	8	708	1.3220	0.0000
class	Deltaproteobacteria	28221	8	252	0	184	1.3696	0.0000
class	Chloroflexia	32061	3	95	0	92	1.0326	0.0000
order	Bacteroidales	171549	606683	44059236	1336031	1207686	36.4824	0.2226
order	Lactobacillales	186826	585204	35218414	500679	1476363	23.8548	0.2147
order	Bacillales	1385	380935	22640301	318227	1119145	20.2300	0.1397
order	Veillonellales	1843489	378323	27882207	687580	1229964	22.6691	0.1388
order	Neisseriales	206351	301617	19782250	295324	1101590	17.9579	0.1106
order	Pasteurellales	135625	247167	15258064	202068	928329	16.4361	0.0907
order	Corynebacteriales	85007	92324	7177421	88661	3234959	2.2187	0.0339
order	Flavobacteriales	200644	37683	2772062	57987	1121765	2.4712	0.0138
order	Campylobacterales	213849	29158	1812992	50321	586746	3.0899	0.0107
order	Micrococcales	85006	22336	1762632	22228	1428510	1.2339	0.0082
order	Actinomycetales	2037	15586	948091	14252	622576	1.5229	0.0057
order	Selenomonadales	909929	14300	917478	21105	447255	2.0514	0.0052
order	Fusobacteriales	203491	5833	313272	3963	185438	1.6894	0.0021
order	Pseudomonadales	72274	2419	114693	941	23645	4.8506	0.0009
order	Clostridiales	186802	2218	131518	1926	82644	1.5914	0.0008
order	Burkholderiales	80840	785	50678	716	42810	1.1838	0.0003
order	Chlamydiales	51291	654	38509	130	353	109.0907	0.0002
order	Sphingomonadales	204457	590	40320	380	3383	11.9184	0.0002
order	Propionibacteriales	85009	414	27286	502	23848	1.1442	0.0002
order	Spirochaetales	136	334	23143	387	18360	1.2605	0.0001
order	Tissierellales	1737405	281	20097	1133	2843	7.0689	0.0001
order	Cytophagales	768507	206	7020	15	907	7.7398	0.0001
order	Oceanospirillales	135619	176	5316	0	259	20.5251	0.0001
order	Bifidobacteriales	85004	116	3984	10	853	4.6706	0.0000
order	Rhizobiales	356	94	3654	31	1209	3.0223	0.0000
order	Cardiobacteriales	135615	67	4443	67	3816	1.1643	0.0000
order	Vibrionales	135623	62	1920	3	687	2.7948	0.0000
order	Enterobacteriales	91347	62	2060	9	1014	2.0316	0.0000
order	Alteromonadales	135622	43	1525	21	911	1.6740	0.0000
order	Halanaerobiales	53433	39	1310	0	63	20.7937	0.0000
order	Sphingobacteriales	200666	38	1539	17	859	1.7916	0.0000
order	Xanthomonadales	135614	31	1911	17	1786	1.0700	0.0000
order	Legionellales	118969	27	857	0	181	4.7348	0.0000
order	Erysipelotrichales	526525	26	1324	35	1005	1.3174	0.0000
order	Rhodocyclales	206389	25	1687	9	1473	1.1453	0.0000
order	Thiotrichales	72273	24	873	2	280	3.1179	0.0000
order	Acholeplasmatales	186329	20	634	0	61	10.3934	0.0000
order	Nautiliales	235899	20	615	0	120	5.1250	0.0000
order	Rhodobacterales	204455	19	1297	8	1101	1.1780	0.0000
order	Coriobacteriales	84999	19	936	8	708	1.3220	0.0000
order	Cellvibrionales	1706369	15	483	0	127	3.8031	0.0000
order	Nostocales	1161	12	877	25	506	1.7332	0.0000
order	Chroococcales	1118	8	311	5	103	3.0194	0.0000
order	Caulobacterales	204458	7	508	4	272	1.8676	0.0000
order	Pelagibacterales	54526	7	264	4	70	3.7714	0.0000
order	Mycoplasmatales	2085	7	358	0	263	1.3612	0.0000
order	Orbales	1240482	4	126	0	122	1.0328	0.0000
order	Stigonematales	1189	3	126	4	92	1.3696	0.0000
order	Bdellovibrionales	213481	3	95	0	61	1.5574	0.0000
family	Prevotellaceae	171552	585348	42561837	1300463	854435	49.8128	0.2296
family	Veillonellaceae	31977	378323	27882207	687580	1229964	22.6691	0.1484
family	Streptococcaceae	1300	334948	18348564	160515	753081	24.3647	0.1314
family	Neisseriaceae	481	301610	19781957	295318	1101450	17.9599	0.1183
family	Carnobacteriaceae	186828	249181	16812540	339232	697592	24.1008	0.0977
family	Pasteurellaceae	712	247167	15258064	202068	928329	16.4361	0.0969
family	Staphylococcaceae	90964	204142	11635537	59509	292061	39.8394	0.0801
family	Corynebacteriaceae	1653	92292	7175813	88652	3233468	2.2192	0.0362
family	Flavobacteriaceae	49546	37683	2772062	57987	1121765	2.4712	0.0148
family	Campylobacteraceae	72294	29090	1810744	50308	585902	3.0905	0.0114
family	Micrococcaceae	1268	22073	1747496	21884	1416376	1.2338	0.0087
family	Porphyromonadaceae	171551	20354	1444911	34912	326152	4.4302	0.0080
family	Actinomycetaceae	2049	15586	948091	14252	622576	1.5229	0.0061
family	Selenomonadaceae	1843491	14299	917446	21105	447224	2.0514	0.0056
family	Leptotrichiaceae	1129771	2933	165922	1957	121390	1.3669	0.0012
family	Fusobacteriaceae	203492	2900	147350	2006	64048	2.3006	0.0011
family	Moraxellaceae	468	2348	110273	886	20128	5.4786	0.0009
family	Lachnospiraceae	186803	1310	87356	1406	64838	1.3473	0.0005
family	Bacteroidaceae	815	661	35004	328	21501	1.6280	0.0003
family	Chlamydiaceae	809	652	38449	130	324	118.6698	0.0003
family	Burkholderiaceae	119060	603	39311	587	33981	1.1569	0.0002
family	Erythrobacteraceae	335929	546	37476	345	1098	34.1311	0.0002
family	Aerococcaceae	186827	505	33560	704	20931	1.6034	0.0002
family	Propionibacteriaceae	31957	414	27286	502	23848	1.1442	0.0002
family	Peptostreptococcaceae	186804	352	15630	274	2310	6.7662	0.0001
family	Spirochaetaceae	137	334	23143	387	18360	1.2605	0.0001
family	Lactobacillaceae	33958	287	13856	108	3129	4.4283	0.0001
family	Peptoniphilaceae	1570339	281	20097	1133	2843	7.0689	0.0001
family	Enterococcaceae	81852	276	9631	114	1405	6.8548	0.0001
family	Bacillaceae	186817	272	8672	12	1326	6.5400	0.0001
family	Clostridiaceae	31979	251	9446	64	2245	4.2076	0.0001
family	Cytophagaceae	89373	188	6432	10	631	10.1933	0.0001
family	Halomonadaceae	28256	153	4614	0	111	41.5676	0.0001
family	Comamonadaceae	80864	149	9783	113	8027	1.2188	0.0001
family	Sanguibacteraceae	145360	149	8447	239	6704	1.2600	0.0001
family	Ruminococcaceae	541000	144	8183	84	5726	1.4291	0.0001
family	Bifidobacteriaceae	31953	116	3984	10	853	4.6706	0.0000
family	Alicyclobacillaceae	186823	99	3063	0	148	20.6959	0.0000
family	Rikenellaceae	171550	97	6478	66	5084	1.2742	0.0000
family	Prolixibacteraceae	1471398	96	3055	0	60	50.9167	0.0000
family	Eubacteriaceae	186806	87	6838	50	4765	1.4350	0.0000
family	Bradyrhizobiaceae	41294	82	3167	30	955	3.3162	0.0000
family	Pseudomonadaceae	135621	71	4420	55	3517	1.2568	0.0000
family	Helicobacteraceae	72293	68	2248	13	844	2.6635	0.0000
family	Promicromonosporaceae	85017	67	4230	72	3393	1.2467	0.0000
family	Cardiobacteriaceae	868	67	4443	67	3816	1.1643	0.0000
family	Enterobacteriaceae	543	62	2060	9	1014	2.0316	0.0000
family	Vibrionaceae	641	62	1920	3	687	2.7948	0.0000
family	Sphingomonadaceae	41297	44	2844	35	2285	1.2446	0.0000
family	Halanaerobiaceae	972	39	1310	0	63	20.7937	0.0000
family	Clostridiales Family XIII. Incertae Sedis	543314	37	2615	36	2267	1.1535	0.0000
family	Planococcaceae	186818	35	1052	0	118	8.9153	0.0000
family	Sphingobacteriaceae	84566	34	1413	17	737	1.9172	0.0000
family	Xanthomonadaceae	32033	31	1911	17	1786	1.0700	0.0000
family	Listeriaceae	186820	31	1062	18	245	4.3347	0.0000
family	Erysipelotrichaceae	128827	26	1324	35	1005	1.3174	0.0000
family	Rhodocyclaceae	75787	25	1687	9	1473	1.1453	0.0000
family	Alcaligenaceae	506	24	1207	11	523	2.3078	0.0000
family	Acholeplasmataceae	2146	20	634	0	61	10.3934	0.0000
family	Oceanospirillaceae	135620	20	609	0	88	6.9205	0.0000
family	Nautiliaceae	224467	20	615	0	120	5.1250	0.0000
family	Paenibacillaceae	186822	19	908	18	744	1.2204	0.0000
family	Marinilabiliaceae	558415	18	644	5	273	2.3590	0.0000
family	Rhodobacteraceae	31989	18	1262	8	1067	1.1828	0.0000
family	Brevibacteriaceae	85019	16	1068	14	887	1.2041	0.0000
family	Coxiellaceae	118968	16	495	0	61	8.1148	0.0000
family	Flammeovirgaceae	200667	15	486	4	177	2.7458	0.0000
family	Mycobacteriaceae	1762	15	682	3	667	1.0225	0.0000
family	Atopobiaceae	1643824	14	630	8	459	1.3725	0.0000
family	Thiotrichaceae	135617	13	512	2	119	4.3025	0.0000
family	Halieaceae	1706372	13	417	0	63	6.6190	0.0000
family	Alteromonadaceae	72275	12	502	17	313	1.6038	0.0000
family	Legionellaceae	444	11	362	0	120	3.0167	0.0000
family	Pseudoalteromonadaceae	267888	10	301	0	175	1.7200	0.0000
family	Dermacoccaceae	145357	10	548	6	509	1.0766	0.0000
family	Psychromonadaceae	267894	9	293	0	99	2.9596	0.0000
family	Peptococcaceae	186807	8	282	0	150	1.8800	0.0000
family	Gordoniaceae	85026	8	514	5	443	1.1603	0.0000
family	Caulobacteraceae	76892	7	508	4	272	1.8676	0.0000
family	Mycoplasmataceae	2092	7	358	0	263	1.3612	0.0000
family	Bartonellaceae	772	7	236	0	66	3.5758	0.0000
family	Pelagibacteraceae	1655514	7	264	4	70	3.7714	0.0000
family	Francisellaceae	34064	7	227	0	62	3.6613	0.0000
family	Intrasporangiaceae	85021	7	290	2	254	1.1417	0.0000
family	Shewanellaceae	267890	7	234	1	168	1.3929	0.0000
family	Leuconostocaceae	81850	7	263	6	225	1.1689	0.0000
family	Chromobacteriaceae	1499392	7	293	6	140	2.0929	0.0000
family	Rivulariaceae	1185	6	486	13	244	1.9918	0.0000
family	Microchaetaceae	119859	6	391	12	262	1.4924	0.0000
family	Coriobacteriaceae	84107	5	306	0	249	1.2289	0.0000
family	Sutterellaceae	995019	4	203	5	110	1.8455	0.0000
family	Piscirickettsiaceae	135616	4	134	0	99	1.3535	0.0000
family	Orbaceae	1240483	4	126	0	122	1.0328	0.0000
family	Nocardiaceae	85025	4	167	0	141	1.1844	0.0000
family	Microbacteriaceae	85023	3	92	0	60	1.5333	0.0000
family	Alcanivoracaceae	224372	3	93	0	60	1.5500	0.0000
family	Williamsiaceae	182102	3	124	1	121	1.0248	0.0000
family	Bacteriovoracaceae	263369	3	95	0	61	1.5574	0.0000
family	Oscillospiraceae	216572	3	129	0	126	1.0238	0.0000
family	Saprospiraceae	89374	3	96	0	93	1.0323	0.0000
family	Cyclobacteriaceae	563798	3	102	1	99	1.0303	0.0000
genus	Alloprevotella	1283313	567532	41331947	1278788	510388	80.9814	0.2083
genus	Veillonella	29465	378239	27876372	687509	1225896	22.7396	0.1388
genus	Streptococcus	1301	334860	18343842	160415	750826	24.4315	0.1229
genus	Neisseria	482	278293	18161141	273189	363943	49.9011	0.1021
genus	Granulicatella	117563	247700	16729631	337932	648918	25.7808	0.0909
genus	Haemophilus	724	241993	14983907	197863	878943	17.0476	0.0888
genus	Staphylococcus	1279	204137	11635317	59508	291846	39.8680	0.0749
genus	Gemella	1378	176332	10989814	258668	824416	13.3304	0.0647
genus	Corynebacterium	1716	92292	7175813	88652	3233468	2.2192	0.0339
genus	Capnocytophaga	1016	37087	2751125	57821	1116703	2.4636	0.0136
genus	Campylobacter	194	29074	1810228	50306	585672	3.0909	0.0107
genus	Rothia	32207	22063	1746906	21873	1415826	1.2338	0.0081
genus	Porphyromonas	836	19997	1426497	34823	316361	4.5091	0.0073
genus	Prevotella	838	17132	1180683	20660	325464	3.6277	0.0063
genus	Actinomyces	1654	15494	942641	14159	618117	1.5250	0.0057
genus	Simonsiella	71	15120	1060477	11560	513662	2.0645	0.0055
genus	Selenomonas	970	13335	859314	19563	419577	2.0480	0.0049
genus	Kingella	32257	7776	539474	10114	215487	2.5035	0.0029
genus	Aggregatibacter	416916	2989	174375	2569	34879	4.9994	0.0011
genus	Leptotrichia	32067	2922	165560	1957	121290	1.3650	0.0011
genus	Fusobacterium	848	2883	146812	2006	63862	2.2989	0.0011
genus	Acinetobacter	469	2301	107027	807	17860	5.9926	0.0008
genus	Carnobacterium	2747	1417	79947	1190	48508	1.6481	0.0005
genus	Centipeda	82202	921	56549	1523	26861	2.1052	0.0003
genus	Pasteurella	745	911	39560	550	5805	6.8148	0.0003
genus	Paraprevotella	577309	684	49207	1015	18583	2.6480	0.0003
genus	Actinobacillus	713	660	31690	279	4550	6.9648	0.0002
genus	Bacteroides	816	657	34874	328	21407	1.6291	0.0002
genus	Chlamydia	810	652	38449	130	324	118.6698	0.0002
genus	Lautropia	47670	598	39138	586	33875	1.1554	0.0002
genus	Lachnoanaerobaculum	1164882	573	38188	371	28805	1.3257	0.0002
genus	Porphyrobacter	1111	546	37476	345	1098	34.1311	0.0002
genus	Catonella	43996	428	30409	836	23033	1.3202	0.0002
genus	Propionibacterium	1743	414	27286	502	23848	1.1442	0.0002
genus	Abiotrophia	46123	340	26649	560	20247	1.3162	0.0001
genus	Treponema	157	334	23143	387	18360	1.2605	0.0001
genus	Alysiella	194195	282	15023	400	5431	2.7662	0.0001
genus	Lactobacillus	1578	261	13025	108	3004	4.3359	0.0001
genus	Peptoniphilus	162289	248	18271	1109	1184	15.4316	0.0001
genus	Peptostreptococcus	1257	246	11153	220	726	15.3623	0.0001
genus	Mannheimia	75984	245	11918	472	784	15.2015	0.0001
genus	Barnesiella	397864	197	6621	0	97	68.2577	0.0001
genus	Chryseobacterium	59732	186	6437	42	1407	4.5750	0.0001
genus	Enterococcus	1350	182	6118	23	1140	5.3667	0.0001
genus	Gallibacterium	155493	151	8227	205	1768	4.6533	0.0001
genus	Sanguibacter	60919	149	8447	239	6704	1.2600	0.0001
genus	Runella	105	138	4645	0	64	72.5781	0.0001
genus	Bacillus	1386	137	4375	4	832	5.2584	0.0001
genus	Clostridium	1485	136	4917	46	913	5.3855	0.0000
genus	Riemerella	34084	128	4886	66	1439	3.3954	0.0000
genus	Gardnerella	2701	112	3664	2	623	5.8812	0.0000
genus	Phocaeicola	909656	106	7213	257	121	59.6116	0.0000
genus	Ornithinibacillus	484508	104	3229	0	92	35.0978	0.0000
genus	Alicyclobacillus	29330	98	3033	0	119	25.4874	0.0000
genus	Facklamia	66831	98	4717	143	471	10.0149	0.0000
genus	Sunxiuqinia	1254401	96	3055	0	60	50.9167	0.0000
genus	Alistipes	239759	91	6289	66	5023	1.2520	0.0000
genus	Lactococcus	1357	88	4722	100	2255	2.0940	0.0000
genus	Eubacterium	1730	87	6838	50	4765	1.4350	0.0000
genus	Avibacterium	292486	81	3149	63	425	7.4094	0.0000
genus	Bergeyella	59735	77	2958	34	797	3.7114	0.0000
genus	Ottowia	219181	73	4771	61	4202	1.1354	0.0000
genus	Pseudomonas	286	71	4420	55	3517	1.2568	0.0000
genus	Basfia	697331	71	2321	12	196	11.8418	0.0000
genus	Tannerella	195950	68	5365	36	4759	1.1273	0.0000
genus	Cardiobacterium	2717	67	4443	67	3816	1.1643	0.0000
genus	Oribacterium	265975	64	3753	49	2576	1.4569	0.0000
genus	Helicobacter	209	62	2053	13	718	2.8593	0.0000
genus	Faecalibacterium	216851	59	4072	56	3464	1.1755	0.0000
genus	Peptoclostridium	1481960	59	2418	43	506	4.7787	0.0000
genus	Xylanimonas	186188	58	3684	50	2912	1.2651	0.0000
genus	Stomatobaculum	1213720	55	4790	89	3822	1.2533	0.0000
genus	Megasphaera	906	51	3381	45	2189	1.5445	0.0000
genus	Catellicoccus	300418	47	2021	82	138	14.6449	0.0000
genus	Trueperella	1069494	45	2790	79	2099	1.3292	0.0000
genus	Empedobacter	59734	40	1236	0	119	10.3866	0.0000
genus	Eikenella	538	40	2249	20	1947	1.1551	0.0000
genus	Parabacteroides	375288	40	2727	18	2315	1.1780	0.0000
genus	Photobacterium	657	40	1237	3	379	3.2639	0.0000
genus	Halanaerobium	2330	39	1310	0	63	20.7937	0.0000
genus	Actinobaculum	76833	38	2284	7	2057	1.1104	0.0000
genus	Acidovorax	12916	37	2634	33	1959	1.3446	0.0000
genus	Tetragenococcus	51668	37	1119	0	90	12.4333	0.0000
genus	Lacticigenium	633405	37	1934	89	65	29.7538	0.0000
genus	Aerococcus	1375	35	1173	1	152	7.7171	0.0000
genus	Ruminiclostridium	1508657	34	1344	12	642	2.0935	0.0000
genus	Vitreoscilla	59	34	1314	23	294	4.4694	0.0000
genus	Dialister	39948	33	2454	26	1879	1.3060	0.0000
genus	Paenisporosarcina	651660	33	992	0	60	16.5333	0.0000
genus	Flavobacterium	237	32	1095	8	301	3.6379	0.0000
genus	Eremococcus	171412	32	1021	0	61	16.7377	0.0000
genus	Odoribacter	283168	31	2561	9	1831	1.3987	0.0000
genus	Mitsuokella	52225	30	1193	19	757	1.5760	0.0000
