LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
genus	Renibacterium	1645	9	343	6	71	4.8310	0.0000
genus	Chlorobium	1091	9	273	0	61	4.4754	0.0000
genus	Thauera	33057	8	590	8	165	3.5758	0.0000
genus	Mycoplasma	2093	8	297	2	151	1.9669	0.0000
genus	Algibacter	261827	8	300	4	94	3.1915	0.0000
genus	Vitreoscilla	59	8	256	0	161	1.5901	0.0000
genus	Stenotrophomonas	40323	8	249	0	90	2.7667	0.0000
genus	Gardnerella	2701	8	422	7	329	1.2827	0.0000
genus	Faecalibacterium	216851	8	473	16	465	1.0172	0.0000
genus	Caloramator	44258	8	264	0	65	4.0615	0.0000
genus	Oscillibacter	459786	8	252	0	94	2.6809	0.0000
genus	Sediminimonas	659427	8	253	0	60	4.2167	0.0000
genus	Mangrovimonas	1211036	7	223	0	153	1.4575	0.0000
genus	Microbacterium	33882	7	213	0	118	1.8051	0.0000
genus	Kandleria	1279388	7	452	20	210	2.1524	0.0000
genus	Cetobacterium	180162	7	215	0	121	1.7769	0.0000
genus	Thermus	270	7	337	0	238	1.4160	0.0000
genus	Curtobacterium	2034	7	257	3	104	2.4712	0.0000
genus	Parabacteroides	375288	7	496	18	349	1.4212	0.0000
genus	Nitrincola	267849	7	343	14	70	4.9000	0.0000
genus	Imtechella	1165076	6	195	1	100	1.9500	0.0000
genus	Geobacter	28231	6	199	1	100	1.9900	0.0000
genus	Stenoxybacter	422440	6	277	9	182	1.5220	0.0000
genus	Marinobacter	2742	6	192	0	62	3.0968	0.0000
genus	Marivirga	869806	6	188	1	66	2.8485	0.0000
genus	Synechococcus	1129	6	192	1	99	1.9394	0.0000
genus	Gulbenkiania	397456	6	224	0	116	1.9310	0.0000
genus	Turneriella	338321	6	190	0	60	3.1667	0.0000
genus	Proteiniphilum	294702	6	191	1	69	2.7681	0.0000
genus	Pantoea	53335	6	423	14	235	1.8000	0.0000
genus	Bibersteinia	476528	6	193	0	157	1.2293	0.0000
genus	Olsenella	133925	5	312	4	307	1.0163	0.0000
genus	Candidatus Symbiothrix	467084	5	157	0	123	1.2764	0.0000
genus	Dorea	189330	5	190	4	107	1.7757	0.0000
genus	Chelonobacter	658623	5	154	0	89	1.7303	0.0000
genus	Gramella	292691	5	178	1	76	2.3421	0.0000
genus	Pseudonocardia	1847	5	184	4	92	2.0000	0.0000
genus	Bradyrhizobium	374	5	291	4	161	1.8075	0.0000
genus	Dyadobacter	120831	5	171	1	135	1.2667	0.0000
genus	Paraglaciecola	1621534	5	168	1	70	2.4000	0.0000
genus	Hymenobacter	89966	5	167	1	103	1.6214	0.0000
genus	Aliivibrio	511678	5	200	5	78	2.5641	0.0000
genus	Facklamia	66831	5	193	1	146	1.3219	0.0000
genus	Muricauda	111500	5	237	9	89	2.6629	0.0000
genus	Phocaeicola	909656	5	345	12	194	1.7784	0.0000
genus	Cellvibrio	10	5	156	0	93	1.6774	0.0000
genus	Brevibacterium	1696	4	289	20	157	1.8408	0.0000
genus	Diaphorobacter	238749	4	270	0	177	1.5254	0.0000
genus	Olivibacter	376469	4	130	0	63	2.0635	0.0000
genus	Hallella	52228	4	256	4	169	1.5148	0.0000
genus	Spirochaeta	146	4	127	0	92	1.3804	0.0000
genus	Pseudoalteromonas	53246	4	147	3	67	2.1940	0.0000
genus	Microlunatus	29404	4	137	1	75	1.8267	0.0000
genus	Thermodesulfovibrio	28261	4	124	0	60	2.0667	0.0000
genus	Rhodopirellula	265488	3	100	0	63	1.5873	0.0000
genus	Wolinella	843	3	96	0	61	1.5738	0.0000
genus	Sphingomonas	13687	3	132	1	129	1.0233	0.0000
genus	Sulfurovum	265570	3	141	6	85	1.6588	0.0000
genus	Marinomonas	28253	3	91	0	88	1.0341	0.0000
genus	Helcobacillus	1161125	3	158	6	112	1.4107	0.0000
genus	Anaeroglobus	156454	3	138	4	135	1.0222	0.0000
genus	Prolixibacter	314318	3	94	0	60	1.5667	0.0000
genus	Salmonella	590	3	190	2	139	1.3669	0.0000
genus	Hungatella	1649459	3	107	2	104	1.0288	0.0000
genus	Saprospira	1007	3	100	1	68	1.4706	0.0000
genus	Amantichitinum	1433987	3	94	0	61	1.5410	0.0000
genus	Helcococcus	31983	3	124	1	90	1.3778	0.0000
genus	Tyzzerella	1506577	3	100	0	63	1.5873	0.0000
species	Corynebacterium matruchotii	43768	3067899	234297317	2439144	4184023	55.9981	0.3675
species	Rothia dentocariosa	2047	881276	69434738	579810	7620367	9.1117	0.1056
species	Actinomyces massiliensis	461393	425401	27844198	158614	2860339	9.7346	0.0510
species	Propionibacterium propionicum	1750	312064	20744828	248634	2200394	9.4278	0.0374
species	Lautropia mirabilis	47671	225258	14706362	197831	1531613	9.6019	0.0270
species	Capnocytophaga gingivalis	1017	204725	14967707	194470	1420557	10.5365	0.0245
species	Corynebacterium durum	61592	201857	15354617	206281	2930472	5.2396	0.0242
species	Streptococcus sanguinis	1305	175826	10119385	92314	1209354	8.3676	0.0211
species	Capnocytophaga sp. oral taxon 329	706435	160373	11851003	238055	1326968	8.9309	0.0192
species	Haemophilus parainfluenzae	729	158924	9344128	81134	375336	24.8954	0.0190
species	Actinomyces sp. oral taxon 170	712117	141928	8701378	60519	785520	11.0772	0.0170
species	Campylobacter showae	204	103503	6853779	159279	1417256	4.8359	0.0124
species	Actinomyces naeslundii	1655	98321	5871607	53970	717181	8.1871	0.0118
species	Actinomyces sp. oral taxon 171	706438	96760	5665739	59067	524980	10.7923	0.0116
species	Actinobaculum sp. oral taxon 183	712888	93147	6183610	37691	1227117	5.0391	0.0112
species	Aggregatibacter aphrophilus	732	91517	6036789	63082	1670025	3.6148	0.0110
species	Abiotrophia defectiva	46125	75081	5881212	124840	1333248	4.4112	0.0090
species	Porphyromonas catoniae	41976	70882	5431678	102876	1602320	3.3899	0.0085
species	Leptotrichia sp. oral taxon 212	712357	70776	4176258	46008	620845	6.7267	0.0085
species	Selenomonas noxia	135083	70136	4877820	34607	1532993	3.1819	0.0084
species	Actinomyces oris	544580	67190	4153345	66052	579427	7.1680	0.0080
species	Gemella morbillorum	29391	66345	4092592	29717	598957	6.8329	0.0079
species	Gemella haemolysans	1379	64874	3796395	29165	548050	6.9271	0.0078
species	Aggregatibacter sp. oral taxon 458	712148	62346	4158303	62038	466625	8.9114	0.0075
species	Fusobacterium periodonticum	860	61551	3328595	41410	460489	7.2284	0.0074
species	Capnocytophaga sp. oral taxon 326	712212	54485	3447892	34059	586779	5.8760	0.0065
species	Candidatus Saccharibacteria oral taxon TM7x	1476577	50426	3859619	79207	453714	8.5067	0.0060
species	Kingella oralis	505	49143	3369491	41887	1036418	3.2511	0.0059
species	Prevotella oris	28135	48762	3725310	39427	2118578	1.7584	0.0058
species	Prevotella saccharolytica	633701	45288	3536264	42208	1919253	1.8425	0.0054
species	Veillonella parvula	29466	40633	2334692	29317	336242	6.9435	0.0049
species	Neisseria meningitidis	487	37670	2337083	28255	294829	7.9269	0.0045
species	Actinomyces viscosus	1656	37004	2258462	34762	184247	12.2578	0.0044
species	Campylobacter gracilis	824	35635	2648989	70903	1329991	1.9917	0.0043
species	Actinomyces dentalis	272548	34631	2011028	28537	338752	5.9366	0.0041
species	Capnocytophaga sputigena	1019	34297	2124946	30263	506474	4.1956	0.0041
species	Catonella morbi	43997	33648	2404107	39722	1123138	2.1405	0.0040
species	Actinomyces gerencseriae	52769	33156	2035597	11580	808846	2.5167	0.0040
species	Leptotrichia trevisanii	109328	32238	1826025	11272	396935	4.6003	0.0039
species	Haemophilus influenzae	727	29794	1804315	14379	144576	12.4800	0.0036
species	Fusobacterium nucleatum	851	28663	1493325	15845	377039	3.9607	0.0034
species	Johnsonella ignava	43995	25727	1781243	6127	874957	2.0358	0.0031
species	Treponema socranskii	53419	22720	1742310	31819	1178654	1.4782	0.0027
species	Campylobacter concisus	199	22164	1468303	32332	746200	1.9677	0.0027
species	Rothia aeria	172042	18409	1078282	10617	191294	5.6368	0.0022
species	Actinomyces sp. oral taxon 175	712119	17505	974648	13739	137348	7.0962	0.0021
species	Leptotrichia buccalis	40542	17181	968085	7568	274735	3.5237	0.0021
species	Prevotella sp. oral taxon 317	652721	16492	997791	17441	251089	3.9739	0.0020
species	Actinomyces sp. oral taxon 414	712122	14915	866898	18099	125715	6.8957	0.0018
species	Neisseria mucosa	488	14409	813432	2630	15626	52.0563	0.0017
species	Leptotrichia goodfellowii	157692	14090	899058	5558	559843	1.6059	0.0017
species	Capnocytophaga sp. oral taxon 332	712213	13203	904637	15085	446519	2.0260	0.0016
species	Streptococcus oralis	1303	12036	712833	10847	54956	12.9710	0.0014
species	Porphyromonas somerae	322095	12030	785591	13091	99285	7.9125	0.0014
species	Eubacterium brachy	35517	11863	876642	5766	497833	1.7609	0.0014
species	Prevotella conceptionensis	340486	11435	670222	11548	175233	3.8247	0.0014
species	Porphyromonas sp. KLE 1280	997829	11381	690406	8103	65923	10.4729	0.0014
species	Selenomonas infelix	135082	11311	734123	9462	435595	1.6853	0.0014
species	Prevotella nigrescens	28133	10958	761172	4009	547233	1.3909	0.0013
species	Streptococcus thermophilus	1308	10649	585618	5044	146334	4.0019	0.0013
species	Actinomyces johnsonii	544581	10604	695827	13991	163460	4.2569	0.0013
species	Leptotrichia sp. oral taxon 215	712359	10555	594602	10458	245743	2.4196	0.0013
species	Cardiobacterium hominis	2718	10209	631987	5720	166527	3.7951	0.0012
species	Treponema sp. OMZ 838	1539298	9711	608733	15023	173898	3.5005	0.0012
species	Porphyromonas sp. oral taxon 279	712438	9361	550087	7996	62444	8.8093	0.0011
species	Streptococcus mitis	28037	9096	557046	6737	98846	5.6355	0.0011
species	Neisseria sicca	490	9085	545563	7719	56951	9.5795	0.0011
species	Treponema maltophilum	51160	8497	645610	8589	445750	1.4484	0.0010
species	Bacteroidetes oral taxon 274	652708	8224	636912	9312	422377	1.5079	0.0010
species	Capnocytophaga granulosa	45242	7976	506539	7088	129862	3.9006	0.0010
species	Treponema medium	58231	7848	468566	11433	137452	3.4089	0.0009
species	Porphyromonas sp. oral taxon 278	712437	7407	514196	11007	308245	1.6681	0.0009
species	Capnocytophaga sp. oral taxon 338	710239	7388	494397	3819	276947	1.7852	0.0009
species	Capnocytophaga ochracea	1018	7265	422119	2142	99335	4.2494	0.0009
species	Capnocytophaga sp. CM59	936370	6892	418848	7235	108028	3.8772	0.0008
species	Granulicatella adiacens	46124	6819	386464	4953	89993	4.2944	0.0008
species	Neisseria sp. HMSC06F02	1581124	6570	409382	2280	24124	16.9699	0.0008
species	Campylobacter rectus	203	5961	348642	8333	101537	3.4336	0.0007
species	Prevotella micans	189723	5901	465430	4504	378285	1.2304	0.0007
species	Actinomyces georgiae	52768	5760	323643	2798	192244	1.6835	0.0007
species	Rothia mucilaginosa	43675	5753	425717	6757	356393	1.1945	0.0007
species	Prevotella maculosa	439703	5718	436888	5627	351159	1.2441	0.0007
species	Streptococcus gordonii	1302	5449	264310	2162	33448	7.9021	0.0007
species	Aggregatibacter segnis	739	5387	291891	3784	53992	5.4062	0.0006
species	Actinomyces sp. oral taxon 178	710238	5335	331362	3357	69819	4.7460	0.0006
species	Haemophilus haemolyticus	726	5322	338077	6044	30491	11.0878	0.0006
species	Selenomonas artemidis	671224	5158	341161	3681	154519	2.2079	0.0006
species	Selenomonas sp. oral taxon 892	1321785	5127	342853	4549	224353	1.5282	0.0006
species	Neisseria lactamica	486	4775	291640	4549	45143	6.4604	0.0006
species	Capnocytophaga sp. oral taxon 863	1227265	4740	291496	5247	94230	3.0935	0.0006
species	Actinomyces odontolyticus	1660	4672	278182	3098	166785	1.6679	0.0006
species	Treponema vincentii	69710	4609	294780	5763	134030	2.1994	0.0006
species	Streptococcus pseudopneumoniae	257758	4607	254655	2454	31630	8.0511	0.0006
species	Streptococcus oligofermentans	195041	4429	258357	2402	37487	6.8919	0.0005
species	Centipeda periodontii	82203	4267	274388	4326	188205	1.4579	0.0005
species	Paraprevotella clara	454154	4061	292920	5327	32176	9.1037	0.0005
species	Fusobacterium hwasookii	1583098	4024	214463	3126	45568	4.7064	0.0005
species	Leptotrichia hofstadii	157688	3680	207371	1963	113010	1.8350	0.0004
species	Leptotrichia wadei	157687	3587	200251	3275	104723	1.9122	0.0004
species	Peptostreptococcaceae bacterium AS15	936556	3504	196077	3174	50941	3.8491	0.0004
species	Eikenella corrodens	539	3471	204581	2855	127409	1.6057	0.0004
species	Veillonella sp. 6_1_27	450749	3148	173482	1229	18780	9.2376	0.0004
species	Ottowia sp. oral taxon 894	1658672	3133	201058	2381	156348	1.2860	0.0004
species	Staphylococcus pasteuri	45972	2824	153222	2225	35711	4.2906	0.0003
species	[Eubacterium] yurii	39498	2664	142967	2389	38539	3.7097	0.0003
species	Prevotella shahii	228603	2435	160660	3910	36727	4.3744	0.0003
species	Veillonella sp. 3_1_44	457416	2430	143758	1254	22494	6.3909	0.0003
species	Actinomyces sp. oral taxon 849	653385	2430	147442	2991	29125	5.0624	0.0003
species	Cardiobacterium valvarum	194702	2264	144848	3701	85518	1.6938	0.0003
species	Streptococcus pneumoniae	1313	2042	114312	2280	37455	3.0520	0.0002
species	Veillonella sp. oral taxon 158	671228	2019	117717	1850	34443	3.4177	0.0002
species	Veillonella dispar	39778	2003	123035	3091	38493	3.1963	0.0002
species	Selenomonas sputigena	69823	1995	128831	1648	104101	1.2376	0.0002
species	Streptococcus parasanguinis	1318	1964	114865	2248	54854	2.0940	0.0002
species	Capnocytophaga sp. oral taxon 324	712211	1924	135548	2963	22121	6.1276	0.0002
species	Actinomyces sp. oral taxon 877	1227263	1909	112813	1098	22970	4.9113	0.0002
species	Capnocytophaga sp. oral taxon 336	712216	1894	106888	1562	15638	6.8351	0.0002
species	Aggregatibacter actinomycetemcomitans	714	1846	113302	2711	48010	2.3600	0.0002
species	Gemella sanguinis	84135	1739	104678	1728	65214	1.6051	0.0002
species	Tannerella forsythia	28112	1730	133039	607	113866	1.1684	0.0002
species	Lachnospiraceae bacterium oral taxon 500	712991	1652	110648	933	47039	2.3523	0.0002
species	Prevotella nanceiensis	425941	1612	108252	1498	86938	1.2452	0.0002
species	Lachnoanaerobaculum saburreum	467210	1540	100043	1258	74435	1.3440	0.0002
species	Fusobacterium sp. OBRC1	1032505	1496	75252	351	10732	7.0119	0.0002
species	Haemophilus paraphrohaemolyticus	736	1446	88733	1623	42670	2.0795	0.0002
species	Prevotella sp. oral taxon 472	655809	1428	90976	2002	33329	2.7296	0.0002
species	Leptotrichia sp. oral taxon 879	1227267	1393	76208	1097	38858	1.9612	0.0002
species	Fusobacterium sp. CM22	936563	1392	72395	633	20529	3.5265	0.0002
species	Streptococcus cristatus	45634	1379	73890	1273	32247	2.2914	0.0002
species	Selenomonas sp. FOBRC6	936572	1325	79106	1232	49730	1.5907	0.0002
species	Parvimonas micra	33033	1312	75369	1542	38074	1.9795	0.0002
species	Streptococcus sp. 2_1_36FAA	469609	1242	66076	480	7931	8.3314	0.0001
species	Streptococcus intermedius	1338	1182	75194	415	41265	1.8222	0.0001
species	Fusobacterium sp. oral taxon 370	712288	1177	57565	978	7383	7.7970	0.0001
species	Prevotella pallens	60133	1162	81712	874	56826	1.4379	0.0001
species	Streptococcus sp. CCH8-G7	1768771	1158	61963	192	4096	15.1277	0.0001
species	Peptoniphilus lacrimalis	33031	1113	66582	1209	3833	17.3707	0.0001
species	Selenomonas sp. CM52	936381	1078	66978	1170	46081	1.4535	0.0001
species	Actinomyces timonensis	1288391	1070	69032	1624	10261	6.7276	0.0001
species	Selenomonas sp. oral taxon 138	712532	1064	64929	1323	39884	1.6279	0.0001
species	Actinomyces israelii	1659	1046	58720	1668	10120	5.8024	0.0001
species	Treponema denticola	158	1044	69059	1756	31551	2.1888	0.0001
species	Prevotella oulorum	28136	1019	71776	1006	57148	1.2560	0.0001
species	Prevotella loescheii	840	970	57119	1337	34411	1.6599	0.0001
species	Capnocytophaga sp. oral taxon 335	712215	891	54042	1043	9252	5.8411	0.0001
species	Selenomonas sp. FOBRC9	936573	891	55381	918	22090	2.5071	0.0001
species	Prevotella sp. oral taxon 473	712469	836	56603	1756	33125	1.7088	0.0001
species	Neisseria elongata	495	836	47286	523	27942	1.6923	0.0001
species	Selenomonas sp. oral taxon 137	712531	834	55619	1110	23257	2.3915	0.0001
species	Streptococcus sp. M143	563037	796	43590	35	5788	7.5311	0.0001
species	Streptococcus sp. 343_SSPC	1579342	787	42116	663	16480	2.5556	0.0001
species	Streptococcus sp. SR1	1161416	774	54691	1133	3096	17.6651	0.0001
species	Neisseria polysaccharea	489	763	46881	357	2678	17.5060	0.0001
species	Leptotrichia shahii	157691	757	40001	731	18239	2.1932	0.0001
species	Streptococcus sinensis	176090	730	48821	1165	6625	7.3692	0.0001
species	Oribacterium sinus	237576	725	52722	862	41629	1.2665	0.0001
species	Selenomonas sp. oral taxon 149	712535	711	49111	974	24692	1.9889	0.0001
species	Leptotrichia sp. oral taxon 225	671213	705	38125	701	15760	2.4191	0.0001
species	Neisseria sp. oral taxon 014	641148	694	46504	1079	7033	6.6123	0.0001
species	Selenomonas sp. F0473	999423	693	34569	954	16485	2.0970	0.0001
species	Neisseria flavescens	484	664	45895	784	10690	4.2933	0.0001
species	Actinomyces sp. oral taxon 448	712124	664	39754	554	12810	3.1034	0.0001
species	Lachnoanaerobaculum sp. ICM7	936594	658	37275	452	24030	1.5512	0.0001
species	Carnobacterium maltaromaticum	2751	655	37958	747	12338	3.0765	0.0001
species	Streptococcus tigurinus	1077464	653	35638	423	2695	13.2237	0.0001
species	Porphyrobacter donghaensis	267135	627	42278	346	11021	3.8361	0.0001
species	Capnocytophaga sp. oral taxon 380	712217	616	35119	421	12466	2.8172	0.0001
species	Prevotella melaninogenica	28132	607	36070	542	22256	1.6207	0.0001
species	Capnocytophaga sp. oral taxon 412	712218	604	34235	548	7483	4.5750	0.0001
species	Streptococcus mutans	1309	603	39301	327	18339	2.1430	0.0001
species	Parvimonas sp. oral taxon 110	671230	578	32068	865	15269	2.1002	0.0001
species	Streptococcus infantis	68892	572	31227	596	7993	3.9068	0.0001
species	Veillonella atypica	39777	566	38493	959	6042	6.3709	0.0001
species	Streptococcus sp. 400_SSPC	1579341	563	29554	417	8961	3.2981	0.0001
species	Streptococcus constellatus	76860	555	42722	1099	14689	2.9084	0.0001
species	Prevotella veroralis	28137	543	35330	347	27144	1.3016	0.0001
species	Kytococcus sedentarius	1276	538	34785	366	19797	1.7571	0.0001
species	Streptococcus dentisani	1458253	529	23563	190	4731	4.9806	0.0001
species	Streptococcus sp. oral taxon 058	712622	515	24755	349	5817	4.2556	0.0001
species	Streptococcus sp. 1171_SSPC	1579348	515	28244	389	8947	3.1568	0.0001
species	Treponema lecithinolyticum	53418	514	35556	705	10083	3.5263	0.0001
species	Veillonella sp. AS16	936589	496	32638	820	7157	4.5603	0.0001
species	Capnocytophaga sp. oral taxon 323	1705617	488	28929	434	6651	4.3496	0.0001
species	Selenomonas flueggei	135080	487	33118	609	19968	1.6586	0.0001
species	Prevotella histicola	470565	479	35171	371	26458	1.3293	0.0001
species	Streptococcus sp. 263_SSPC	1579343	478	26439	591	9232	2.8638	0.0001
species	Neisseria sp. GT4A_CT1	665946	459	25863	160	6206	4.1674	0.0001
species	Lachnoanaerobaculum sp. OBRC5-5	936595	453	25662	240	16541	1.5514	0.0001
species	Lachnoanaerobaculum sp. MSX33	936596	445	25140	178	16215	1.5504	0.0001
species	Haemophilus sp. C1	1661745	438	24060	505	1846	13.0336	0.0001
species	Streptococcus suis	1307	416	17081	230	5438	3.1410	0.0000
species	Haemophilus parahaemolyticus	735	415	20687	305	11805	1.7524	0.0000
species	Propionibacterium sp. oral taxon 192	671222	396	26255	957	3934	6.6739	0.0000
species	Prevotella denticola	28129	388	25794	241	15246	1.6919	0.0000
species	Neisseria sp. 83E34	1692264	382	18549	701	756	24.5357	0.0000
species	Neisseria sp. oral taxon 020	712401	377	21219	333	9631	2.2032	0.0000
species	[Pasteurella] pneumotropica	758	370	15076	314	2193	6.8746	0.0000
species	Stomatobaculum longum	796942	368	26085	621	20903	1.2479	0.0000
species	Campylobacter curvus	200	363	23604	817	5645	4.1814	0.0000
species	Streptococcus sp. C300	563036	354	21583	131	2652	8.1384	0.0000
species	Neisseria macacae	496	353	18122	116	6008	3.0163	0.0000
species	Fusobacterium sp. CM21	936562	345	20949	350	9957	2.1039	0.0000
species	Riemerella anatipestifer	34085	341	13487	267	2713	4.9712	0.0000
species	Streptococcus sp. AS14	936577	341	19016	114	2180	8.7229	0.0000
species	Selenomonas sp. oral taxon 478	712538	336	20885	515	11172	1.8694	0.0000
species	Fusobacterium sp. CM1	936561	333	15772	176	4281	3.6842	0.0000
species	Streptococcus australis	113107	321	17261	282	9840	1.7542	0.0000
species	Corynebacterium argentoratense	42817	299	23845	249	17258	1.3817	0.0000
species	Neisseria bacilliformis	267212	296	18832	148	11960	1.5746	0.0000
species	Haemophilus sp. oral taxon 851	762964	292	14232	249	1608	8.8507	0.0000
species	Mitsuokella sp. oral taxon 131	1321780	284	19511	561	6373	3.0615	0.0000
species	Actinomyces sp. ICM47	936548	284	17626	244	15117	1.1660	0.0000
species	Bergeyella zoohelcum	1015	272	11803	134	1693	6.9716	0.0000
species	Haemophilus sputorum	1078480	266	15095	176	2776	5.4377	0.0000
species	Pasteurella multocida	747	259	11705	239	2408	4.8609	0.0000
species	Prevotella aurantiaca	596085	258	17823	526	1927	9.2491	0.0000
species	Streptococcus anginosus	1328	254	14418	224	5232	2.7557	0.0000
species	Streptococcus sp. CM6	936580	250	13718	117	1326	10.3454	0.0000
species	Porphyromonas gingivalis	837	247	15727	332	4787	3.2854	0.0000
species	Streptococcus sp. oral taxon 056	712620	233	13288	124	6870	1.9342	0.0000
species	Dialister invisus	218538	232	17471	169	13827	1.2635	0.0000
species	Treponema pedis	409322	232	14259	331	6477	2.2015	0.0000
species	Prevotella sp. C561	563031	222	15882	278	12365	1.2844	0.0000
species	Kingella denitrificans	502	216	13124	260	8314	1.5785	0.0000
species	Porphyromonas bennonis	501496	216	15546	382	2750	5.6531	0.0000
species	Parvimonas sp. oral taxon 393	713008	215	10582	164	5434	1.9474	0.0000
species	Campylobacter sp. FOBRC14	936554	213	13199	220	7748	1.7035	0.0000
species	Actinomyces slackii	52774	212	8132	122	2034	3.9980	0.0000
species	Prevotella bivia	28125	210	15765	309	9160	1.7211	0.0000
species	Morococcus cerebrosus	1056807	202	9103	102	2054	4.4318	0.0000
species	Streptococcus agalactiae	1311	199	13554	366	7335	1.8479	0.0000
species	Fusobacterium necrophorum	859	181	9994	270	3191	3.1319	0.0000
species	Prevotella salivae	228604	178	11984	211	7308	1.6398	0.0000
species	Gallibacterium anatis	750	176	8180	305	839	9.7497	0.0000
species	Streptococcus sp. F0442	999425	176	10133	176	2765	3.6647	0.0000
species	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	1394711	170	5773	37	941	6.1350	0.0000
species	Oribacterium sp. oral taxon 078	652706	166	12212	177	10261	1.1901	0.0000
species	Alloprevotella tannerae	76122	165	11913	169	8693	1.3704	0.0000
species	Campylobacter fetus	196	164	9275	319	2389	3.8824	0.0000
species	Actinomyces sp. oral taxon 848	649739	162	9517	298	3755	2.5345	0.0000
species	Cellulomonas flavigena	1711	160	9068	109	6346	1.4289	0.0000
species	[Haemophilus] parasuis	738	155	6309	155	630	10.0143	0.0000
species	Lachnospiraceae bacterium oral taxon 082	712976	155	8927	137	5638	1.5834	0.0000
species	Actinomyces sp. oral taxon 180	651609	150	8660	128	4268	2.0291	0.0000
species	Streptococcus sp. F0441	999424	147	8927	75	619	14.4216	0.0000
species	Prevotella sp. ICM33	1161412	145	9082	110	6869	1.3222	0.0000
species	Veillonella sp. ICM51a	936591	145	7711	233	1393	5.5355	0.0000
species	Streptococcus sp. I-G2	1156431	143	7199	111	2371	3.0363	0.0000
species	Streptococcus sp. ACS2	936576	140	9108	217	2007	4.5381	0.0000
species	Capnocytophaga cynodegmi	28189	139	8885	301	1397	6.3601	0.0000
species	Prevotella intermedia	28131	138	8159	125	6082	1.3415	0.0000
species	Porphyromonas sp. COT-239 OH1446	1515613	137	5682	152	974	5.8337	0.0000
species	Bacteroides pyogenes	310300	136	9581	281	6295	1.5220	0.0000
species	Prevotella amnii	419005	132	9790	230	6404	1.5287	0.0000
species	Streptococcus sp. VT 162	1419814	130	6355	3	346	18.3671	0.0000
species	Histophilus somni	731	129	8094	457	789	10.2586	0.0000
species	Actinomyces graevenitzii	55565	126	7238	123	4921	1.4708	0.0000
species	Riemerella columbina	103810	123	4083	11	524	7.7920	0.0000
species	Granulicatella elegans	137732	122	7563	158	5657	1.3369	0.0000
species	Gemella bergeri	84136	120	5673	123	1256	4.5167	0.0000
species	Veillonella tobetsuensis	1110546	118	6764	187	1719	3.9348	0.0000
species	Streptococcus sp. CCH8-C6	1768777	113	5037	18	1572	3.2042	0.0000
species	Tetrasphaera australiensis	99480	110	8489	387	1641	5.1731	0.0000
species	Prevotella sp. F0091	1227276	110	7476	104	4243	1.7620	0.0000
species	Porphyromonas levii	28114	108	7606	206	1591	4.7806	0.0000
species	Peptostreptococcaceae bacterium OBRC8	796941	108	5410	102	1855	2.9164	0.0000
species	Corynebacterium diphtheriae	1717	104	4940	56	1844	2.6790	0.0000
species	Veillonella sp. ACP1	936588	104	5585	112	775	7.2065	0.0000
species	Prevotella marshii	189722	101	6122	66	4206	1.4555	0.0000
species	Actinomyces sp. HPA0247	1203556	100	7933	224	3755	2.1126	0.0000
species	Necropsobacter rosorum	908285	98	5061	193	451	11.2217	0.0000
species	Prevotella sp. HUN102	1392486	97	5948	177	2176	2.7335	0.0000
species	Campylobacter sp. 10_1_50	665939	95	6158	167	3325	1.8520	0.0000
species	Streptococcus sp. I-P16	1156433	93	4414	49	1683	2.6227	0.0000
species	Prevotella sp. oral taxon 306	712461	92	5918	97	4245	1.3941	0.0000
species	Prevotella multiformis	282402	92	6565	181	3335	1.9685	0.0000
species	Prevotella pleuritidis	407975	89	5525	22	1930	2.8627	0.0000
species	Streptococcus sp. HPH0090	1203590	88	4392	101	785	5.5949	0.0000
species	Saccharothrix sp. ST-888	1427391	87	2616	0	60	43.6000	0.0000
species	Streptococcus sp. oral taxon 071	712630	86	4272	89	696	6.1379	0.0000
species	Gemella cuniculi	150240	86	3987	72	1455	2.7402	0.0000
species	Mannheimia varigena	85404	86	2941	2	268	10.9739	0.0000
species	Streptococcus salivarius	1304	86	5073	101	2590	1.9587	0.0000
species	Alloprevotella rava	671218	86	4788	107	3102	1.5435	0.0000
species	Campylobacter mucosalis	202	85	3442	61	1067	3.2259	0.0000
species	Atopobium vaginae	82135	83	5860	126	1663	3.5238	0.0000
species	Janthinobacterium sp. Marseille	375286	82	6268	136	1806	3.4707	0.0000
species	Treponema putidum	221027	81	5227	221	1634	3.1989	0.0000
species	Solobacterium moorei	102148	81	6094	118	5465	1.1151	0.0000
species	Mannheimia sp. MG13	1604354	79	2379	0	90	26.4333	0.0000
species	[Mannheimia] succiniciproducens	157673	79	3044	80	268	11.3582	0.0000
species	Neisseria sp. KH1503	1470200	77	3624	80	371	9.7682	0.0000
species	Porphyromonas gulae	111105	76	4121	90	1384	2.9776	0.0000
species	Ferrimonas balearica	44012	76	5170	93	305	16.9508	0.0000
species	Bulleidia extructa	118748	73	4852	58	2696	1.7997	0.0000
species	Streptococcus sp. SK643	1095727	72	3665	61	1942	1.8872	0.0000
species	Filifactor alocis	143361	70	4881	78	1728	2.8247	0.0000
species	Propionibacterium acidifaciens	556499	69	3030	101	645	4.6977	0.0000
species	Actinomyces cardiffensis	181487	69	3564	46	781	4.5634	0.0000
