LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
genus	Spirochaeta	146	7	229	0	62	3.6935	0.0000
genus	Cellulomonas	1707	6	324	0	268	1.2090	0.0000
genus	Laribacter	168470	6	210	3	108	1.9444	0.0000
genus	Gallibacterium	155493	6	194	0	128	1.5156	0.0000
genus	Oligella	90243	6	225	5	129	1.7442	0.0000
genus	Halomonas	2745	6	203	2	128	1.5859	0.0000
genus	Candidatus Symbiobacter	1436289	5	158	0	63	2.5079	0.0000
genus	Timonella	1465824	5	177	2	114	1.5526	0.0000
genus	Saccharopolyspora	1835	5	158	0	121	1.3058	0.0000
genus	Blautia	572511	5	422	7	226	1.8673	0.0000
genus	Thiobacillus	919	5	167	2	75	2.2267	0.0000
genus	Marivirga	869806	5	182	4	66	2.7576	0.0000
genus	Gardnerella	2701	5	226	1	175	1.2914	0.0000
genus	Alistipes	239759	5	160	0	126	1.2698	0.0000
genus	Providencia	586	5	202	6	83	2.4337	0.0000
genus	Parabacteroides	375288	5	469	0	382	1.2277	0.0000
genus	Nitrospira	1234	5	311	6	306	1.0163	0.0000
genus	Salinibacterium	235888	4	124	0	60	2.0667	0.0000
genus	Mageeibacillus	1637257	4	346	4	171	2.0234	0.0000
genus	Diaphorobacter	238749	4	350	9	293	1.1945	0.0000
genus	Akkermansia	239934	4	318	7	254	1.2520	0.0000
genus	Faecalibacterium	216851	4	319	7	252	1.2659	0.0000
genus	Aerococcus	1375	4	297	0	233	1.2747	0.0000
genus	Barnesiella	397864	4	369	3	111	3.3243	0.0000
genus	Delftia	80865	4	333	2	329	1.0122	0.0000
genus	Bulleidia	118747	4	297	4	293	1.0137	0.0000
genus	Bibersteinia	476528	4	135	1	100	1.3500	0.0000
genus	Ruminiclostridium	1508657	4	256	1	252	1.0159	0.0000
genus	Roseburia	841	4	197	3	118	1.6695	0.0000
genus	Epilithonimonas	358033	3	94	0	60	1.5667	0.0000
genus	Thiomicrospira	933	3	96	0	62	1.5484	0.0000
genus	Basfia	697331	3	119	2	75	1.5867	0.0000
genus	Dorea	189330	3	125	0	78	1.6026	0.0000
genus	Alloscardovia	419014	3	95	0	92	1.0326	0.0000
genus	Dyadobacter	120831	3	103	1	100	1.0300	0.0000
genus	Actinospica	414715	3	96	0	62	1.5484	0.0000
genus	Mesorhizobium	68287	3	106	0	66	1.6061	0.0000
genus	Vibrio	662	3	105	2	102	1.0294	0.0000
genus	Pseudoclavibacter	255204	3	99	0	65	1.5231	0.0000
genus	Scardovia	196081	3	177	5	174	1.0172	0.0000
genus	Sphingobium	165695	3	138	2	103	1.3398	0.0000
genus	Facklamia	66831	3	264	3	125	2.1120	0.0000
genus	Ornithinibacillus	484508	3	123	5	84	1.4643	0.0000
genus	Chelonobacter	658623	3	97	0	62	1.5645	0.0000
genus	Pantoea	53335	3	167	4	164	1.0183	0.0000
genus	Dysgonomonas	156973	3	151	5	117	1.2906	0.0000
genus	Eggerthia	1279384	3	105	0	71	1.4789	0.0000
genus	Brachybacterium	43668	3	96	0	93	1.0323	0.0000
genus	Nocardiopsis	2013	3	101	1	98	1.0306	0.0000
species	Rothia dentocariosa	2047	4360475	359906746	4647962	9067223	39.6932	0.4030
species	Corynebacterium matruchotii	43768	2314866	184946300	2409591	4181314	44.2316	0.2139
species	Corynebacterium durum	61592	892030	71079304	966314	3230228	22.0044	0.0824
species	Lautropia mirabilis	47671	455990	30934559	535215	1744806	17.7295	0.0421
species	Actinomyces sp. oral taxon 170	712117	358200	22618784	145527	879724	25.7112	0.0331
species	Actinomyces massiliensis	461393	350361	23709873	178279	2543168	9.3230	0.0324
species	Actinomyces sp. oral taxon 171	706438	278078	16573819	197385	594976	27.8563	0.0257
species	Kingella oralis	505	256534	18231346	265463	1305794	13.9619	0.0237
species	Capnocytophaga gingivalis	1017	205950	15663188	221559	1379147	11.3572	0.0190
species	Actinomyces oris	544580	183059	11259701	202545	565921	19.8962	0.0169
species	Actinomyces naeslundii	1655	155305	9413539	155053	713284	13.1975	0.0144
species	Actinomyces sp. oral taxon 448	712124	121619	7779262	57607	1317961	5.9025	0.0112
species	Actinomyces viscosus	1656	111479	6648983	108410	176008	37.7766	0.0103
species	Capnocytophaga sp. oral taxon 329	706435	70625	5404420	118208	1168085	4.6267	0.0065
species	Actinomyces sp. oral taxon 848	649739	64785	4203260	132625	171350	24.5303	0.0060
species	Streptococcus sanguinis	1305	63295	3672204	38737	762564	4.8156	0.0058
species	Rothia aeria	172042	56380	3425813	45922	196887	17.3999	0.0052
species	Neisseria meningitidis	487	43163	2705785	45060	341877	7.9145	0.0040
species	Streptococcus mutans	1309	41538	3111900	22601	2033452	1.5304	0.0038
species	Aggregatibacter aphrophilus	732	40180	2831438	35577	1286243	2.2013	0.0037
species	Propionibacterium propionicum	1750	40089	2619862	58342	939689	2.7880	0.0037
species	Actinomyces sp. oral taxon 175	712119	36705	1950080	36485	76485	25.4962	0.0034
species	Actinomyces johnsonii	544581	32218	2046841	38577	330695	6.1895	0.0030
species	Ottowia sp. oral taxon 894	1658672	26106	1780839	23571	833252	2.1372	0.0024
species	Capnocytophaga sputigena	1019	21690	1389231	24594	406937	3.4139	0.0020
species	Abiotrophia defectiva	46125	19292	1577032	36481	765109	2.0612	0.0018
species	Porphyromonas catoniae	41976	15615	1316700	22298	799238	1.6474	0.0014
species	Capnocytophaga sp. oral taxon 326	712212	10524	680488	12510	273990	2.4836	0.0010
species	Campylobacter showae	204	10257	698322	20308	432931	1.6130	0.0009
species	Cardiobacterium hominis	2718	8520	541222	7011	120398	4.4953	0.0008
species	Cardiobacterium valvarum	194702	8467	581170	15824	336460	1.7273	0.0008
species	Neisseria sicca	490	8334	458927	5301	20138	22.7891	0.0008
species	Haemophilus parainfluenzae	729	7923	448922	5376	169183	2.6535	0.0007
species	Neisseria sp. oral taxon 020	712401	6926	413070	6894	37578	10.9923	0.0006
species	Actinomyces sp. oral taxon 849	653385	6518	448446	9320	49858	8.9945	0.0006
species	Capnocytophaga sp. oral taxon 863	1227265	5906	407749	7798	208818	1.9527	0.0005
species	Veillonella parvula	29466	5537	324347	3874	155796	2.0819	0.0005
species	Capnocytophaga sp. CM59	936370	5308	344989	7085	119036	2.8982	0.0005
species	Rothia mucilaginosa	43675	5175	332563	7366	104369	3.1864	0.0005
species	Neisseria elongata	495	4883	274407	3197	45652	6.0108	0.0005
species	Actinomyces gerencseriae	52769	4772	309950	8024	70920	4.3704	0.0004
species	Campylobacter concisus	199	4079	272285	6383	183140	1.4868	0.0004
species	Neisseria macacae	496	3626	227034	2766	7148	31.7619	0.0003
species	Eikenella corrodens	539	3577	215383	3523	105367	2.0441	0.0003
species	Neisseria lactamica	486	3567	198937	3681	22349	8.9014	0.0003
species	Actinomyces odontolyticus	1660	3196	192959	2423	122686	1.5728	0.0003
species	Actinobaculum sp. oral taxon 183	712888	3087	189670	2126	120843	1.5696	0.0003
species	Actinomyces israelii	1659	2835	176394	1129	130885	1.3477	0.0003
species	Capnocytophaga granulosa	45242	2803	163884	3029	67088	2.4428	0.0003
species	Capnocytophaga sp. oral taxon 332	712213	2247	151908	3072	80994	1.8755	0.0002
species	Neisseria sp. oral taxon 014	641148	2115	124359	2015	10725	11.5952	0.0002
species	Neisseria sp. GT4A_CT1	665946	2111	103426	745	4421	23.3943	0.0002
species	Actinomyces meyeri	52773	2007	135679	1071	103876	1.3062	0.0002
species	Streptococcus oralis	1303	1917	96238	933	23365	4.1189	0.0002
species	Streptococcus thermophilus	1308	1902	108072	1186	63907	1.6911	0.0002
species	Actinomyces georgiae	52768	1876	108288	876	84207	1.2860	0.0002
species	Kingella denitrificans	502	1838	111095	2454	17760	6.2553	0.0002
species	Paraprevotella clara	454154	1827	138061	2820	25573	5.3987	0.0002
species	Prevotella pleuritidis	407975	1777	140570	1242	106460	1.3204	0.0002
species	Actinomyces timonensis	1288391	1755	114346	1740	57395	1.9923	0.0002
species	Streptococcus mitis	28037	1710	93503	1038	34718	2.6932	0.0002
species	Kingella kingae	504	1653	94160	1207	14652	6.4264	0.0002
species	Gemella morbillorum	29391	1436	91604	797	60307	1.5190	0.0001
species	Streptococcus pseudopneumoniae	257758	1374	72202	698	24575	2.9380	0.0001
species	Haemophilus influenzae	727	1350	87654	871	36119	2.4268	0.0001
species	Capnocytophaga sp. oral taxon 338	710239	1315	83433	1917	32919	2.5345	0.0001
species	Campylobacter gracilis	824	1291	99939	2935	80376	1.2434	0.0001
species	Porphyromonas sp. KLE 1280	997829	1284	77032	931	33527	2.2976	0.0001
species	Porphyromonas sp. oral taxon 279	712438	1238	72021	900	31761	2.2676	0.0001
species	Neisseria sp. HMSC06F02	1581124	1227	70698	433	6835	10.3435	0.0001
species	Morococcus cerebrosus	1056807	1119	68554	533	15451	4.4369	0.0001
species	Granulicatella adiacens	46124	1067	61203	856	33597	1.8217	0.0001
species	Porphyrobacter donghaensis	267135	1038	63296	887	5460	11.5927	0.0001
species	Selenomonas noxia	135083	973	67991	665	54453	1.2486	0.0001
species	Streptococcus gordonii	1302	936	53081	577	22283	2.3821	0.0001
species	Neisseria flavescens	484	908	53596	893	9735	5.5055	0.0001
species	Porphyromonas sp. oral taxon 278	712437	900	69659	1661	49973	1.3939	0.0001
species	Neisseria bacilliformis	267212	897	52319	777	12484	4.1909	0.0001
species	Neisseria mucosa	488	874	61102	1275	8244	7.4117	0.0001
species	Campylobacter rectus	203	831	54016	1243	35321	1.5293	0.0001
species	Streptococcus oligofermentans	195041	824	43946	555	23820	1.8449	0.0001
species	Capnocytophaga sp. oral taxon 380	712217	805	47650	1334	5933	8.0314	0.0001
species	Streptococcus pneumoniae	1313	764	45001	655	13972	3.2208	0.0001
species	Streptococcus parasanguinis	1318	742	44404	662	33102	1.3414	0.0001
species	Streptococcus sp. 2_1_36FAA	469609	742	46986	299	12603	3.7282	0.0001
species	Porphyromonas somerae	322095	733	41079	797	19723	2.0828	0.0001
species	Leptotrichia sp. oral taxon 212	712357	694	41404	437	28062	1.4754	0.0001
species	Streptococcus sp. AS14	936577	662	39850	75	9656	4.1270	0.0001
species	Neisseria gonorrhoeae	485	648	46378	363	16560	2.8006	0.0001
species	Aggregatibacter actinomycetemcomitans	714	632	39024	635	17080	2.2848	0.0001
species	Eubacterium brachy	35517	619	47504	392	30314	1.5671	0.0001
species	Prevotella intermedia	28131	581	37484	629	30166	1.2426	0.0001
species	Candidatus Saccharibacteria oral taxon TM7x	1476577	572	41102	1179	26501	1.5510	0.0001
species	Streptococcus cristatus	45634	559	33721	611	15079	2.2363	0.0001
species	Veillonella sp. 6_1_27	450749	501	31654	322	14816	2.1365	0.0000
species	Capnocytophaga ochracea	1018	479	27377	482	9833	2.7842	0.0000
species	Streptococcus sp. oral taxon 056	712620	473	29877	510	17421	1.7150	0.0000
species	Porphyromonas endodontalis	28124	469	37592	738	27341	1.3749	0.0000
species	Porphyromonas gingivalis	837	464	32362	229	9312	3.4753	0.0000
species	Actinomyces slackii	52774	460	16882	181	2731	6.1816	0.0000
species	Gemella haemolysans	1379	453	28222	413	19522	1.4457	0.0000
species	Bacteroidetes oral taxon 274	652708	445	32517	804	7082	4.5915	0.0000
species	Catonella morbi	43997	431	31738	530	22807	1.3916	0.0000
species	Aggregatibacter sp. oral taxon 458	712148	383	25630	600	14297	1.7927	0.0000
species	Streptococcus sp. C300	563036	366	22148	109	2709	8.1757	0.0000
species	Veillonella sp. 3_1_44	457416	351	21715	175	10552	2.0579	0.0000
species	Leptotrichia sp. oral taxon 879	1227267	350	19592	245	12284	1.5949	0.0000
species	Dermabacter hominis	36740	338	25057	1371	639	39.2128	0.0000
species	Veillonella dispar	39778	328	20180	451	13208	1.5279	0.0000
species	Actinomyces sp. oral taxon 877	1227263	316	14785	152	6415	2.3048	0.0000
species	Actinotignum schaalii	59505	310	13193	284	594	22.2104	0.0000
species	Streptococcus vestibularis	1343	283	17688	108	8090	2.1864	0.0000
species	Pseudomonas aeruginosa	287	279	15435	360	2905	5.3133	0.0000
species	Prevotella sp. oral taxon 472	655809	271	16542	258	11215	1.4750	0.0000
species	Actinomyces sp. oral taxon 414	712122	259	12532	261	4068	3.0806	0.0000
species	Prevotella sp. oral taxon 473	712469	258	19653	611	14835	1.3248	0.0000
species	Kingella sp. Sch538	1522312	252	11916	334	1724	6.9118	0.0000
species	Carnobacterium maltaromaticum	2751	251	15907	335	9412	1.6901	0.0000
species	Actinomyces sp. oral taxon 178	710238	250	15363	169	10840	1.4173	0.0000
species	Treponema lecithinolyticum	53418	245	19307	210	13563	1.4235	0.0000
species	Gemella sanguinis	84135	238	14923	163	9420	1.5842	0.0000
species	Haemophilus haemolyticus	726	235	13657	224	4539	3.0088	0.0000
species	Capnocytophaga sp. oral taxon 412	712218	230	14141	286	4760	2.9708	0.0000
species	Conchiformibius kuhniae	211502	224	8344	90	945	8.8296	0.0000
species	Capnocytophaga sp. oral taxon 336	712216	224	13822	298	5642	2.4498	0.0000
species	Alysiella crassa	153491	217	8588	219	1416	6.0650	0.0000
species	Neisseria shayeganii	607712	212	9128	216	1663	5.4889	0.0000
species	Veillonella sp. oral taxon 158	671228	208	12384	201	7029	1.7618	0.0000
species	Conchiformibius steedae	153493	208	8358	164	879	9.5085	0.0000
species	Capnocytophaga sp. oral taxon 324	712211	205	13863	392	4534	3.0576	0.0000
species	Capnocytophaga sp. oral taxon 323	1705617	205	13364	246	5567	2.4006	0.0000
species	Leptotrichia wadei	157687	195	10903	123	8756	1.2452	0.0000
species	Parvimonas micra	33033	194	10822	74	8919	1.2134	0.0000
species	Fusobacterium nucleatum	851	187	9995	124	7469	1.3382	0.0000
species	Aggregatibacter segnis	739	181	10962	212	5725	1.9148	0.0000
species	Propionibacterium humerusii	1050843	179	12361	37	10771	1.1476	0.0000
species	Prevotella loescheii	840	175	9953	142	7679	1.2961	0.0000
species	Streptococcus sp. 263_SSPC	1579343	174	10798	335	6558	1.6465	0.0000
species	Burkholderia ubonensis	101571	169	6032	44	141	42.7801	0.0000
species	Streptococcus anginosus	1328	167	9998	188	5831	1.7146	0.0000
species	Propionibacterium sp. oral taxon 192	671222	163	8335	223	3026	2.7545	0.0000
species	Leptotrichia hofstadii	157688	159	8900	105	6139	1.4497	0.0000
species	Propionibacterium acidifaciens	556499	158	5892	106	715	8.2406	0.0000
species	Corynebacterium vitaeruminis	38305	151	8280	341	1253	6.6081	0.0000
species	Streptococcus salivarius	1304	148	7411	145	3288	2.2540	0.0000
species	Capnocytophaga sp. oral taxon 335	712215	137	9135	263	3480	2.6250	0.0000
species	Ferrimonas balearica	44012	130	8846	119	269	32.8848	0.0000
species	Neisseria weaveri	28091	128	4599	58	860	5.3477	0.0000
species	Prevotella oulorum	28136	128	8879	133	6168	1.4395	0.0000
species	Prevotella denticola	28129	125	8075	59	5460	1.4789	0.0000
species	Propionibacterium thoenii	1751	125	4724	74	242	19.5207	0.0000
species	Pseudomonas thermotolerans	157784	124	10383	332	1151	9.0209	0.0000
species	Streptococcus infantis	68892	122	6780	169	2607	2.6007	0.0000
species	Prevotella saccharolytica	633701	121	9842	151	7559	1.3020	0.0000
species	Oribacterium sp. oral taxon 078	652706	117	8713	119	6755	1.2899	0.0000
species	Dechloromonas agitata	73030	116	6599	46	4694	1.4058	0.0000
species	Corynebacterium lipophiloflavum	161889	114	5692	81	518	10.9884	0.0000
species	Jonesia quinghaiensis	262806	113	3599	0	62	58.0484	0.0000
species	Tessaracoccus sp. SIT7	1522311	113	4609	112	552	8.3496	0.0000
species	Neisseria sp. 74A18	1696094	112	4344	90	1078	4.0297	0.0000
species	Capnocytophaga cynodegmi	28189	110	7454	255	1399	5.3281	0.0000
species	Actinomyces sp. SD1	1673722	109	3417	3	204	16.7500	0.0000
species	Neisseria polysaccharea	489	109	6945	236	925	7.5081	0.0000
species	Neisseria cinerea	483	108	5637	104	2060	2.7364	0.0000
species	Pseudomonas fluorescens	294	107	3926	15	668	5.8772	0.0000
species	Actinomyces dentalis	272548	107	5590	88	3015	1.8541	0.0000
species	Stomatobaculum longum	796942	106	5853	93	3863	1.5151	0.0000
species	Lachnoanaerobaculum saburreum	467210	98	6497	75	5103	1.2732	0.0000
species	Haemophilus sputorum	1078480	96	6395	99	4342	1.4728	0.0000
species	Streptococcus dentisani	1458253	95	4476	32	1950	2.2954	0.0000
species	Streptococcus sp. CCH8-G7	1768771	95	5455	23	2678	2.0370	0.0000
species	Leptotrichia goodfellowii	157692	93	5999	35	4413	1.3594	0.0000
species	Prevotella oris	28135	91	7558	89	5145	1.4690	0.0000
species	Actinomyces graevenitzii	55565	90	5203	184	2251	2.3114	0.0000
species	Corynebacterium mustelae	571915	86	4542	164	287	15.8258	0.0000
species	Neisseria subflava	28449	85	4323	103	1197	3.6115	0.0000
species	Streptococcus agalactiae	1311	82	5451	75	3937	1.3846	0.0000
species	Pseudomonas syringae	317	82	2460	0	116	21.2069	0.0000
species	Leptotrichia sp. oral taxon 215	712359	81	4663	93	3221	1.4477	0.0000
species	Veillonella sp. oral taxon 780	671229	80	5648	123	4084	1.3830	0.0000
species	Selenomonas infelix	135082	79	5710	108	4730	1.2072	0.0000
species	Stenoxybacter acetivorans	422441	79	4004	141	563	7.1119	0.0000
species	Treponema denticola	158	78	5159	119	4135	1.2476	0.0000
species	Streptococcus suis	1307	76	3112	62	2149	1.4481	0.0000
species	Sanguibacter keddieii	60920	75	5299	170	3205	1.6534	0.0000
species	Streptococcus tigurinus	1077464	75	3356	7	1160	2.8931	0.0000
species	Bergeyella zoohelcum	1015	72	3844	69	970	3.9629	0.0000
species	Corynebacterium diphtheriae	1717	71	4252	123	1937	2.1951	0.0000
species	Leptotrichia buccalis	40542	68	4242	77	2590	1.6378	0.0000
species	Acidithiobacillus caldus	33059	68	3292	174	94	35.0213	0.0000
species	Tannerella forsythia	28112	68	5858	33	4999	1.1718	0.0000
species	Lactococcus lactis	1358	68	4357	62	3050	1.4285	0.0000
species	Pseudoramibacter alactolyticus	113287	67	4593	113	311	14.7685	0.0000
species	Capnocytophaga canimorsus	28188	67	4452	172	839	5.3063	0.0000
species	Leptotrichia sp. oral taxon 225	671213	66	3858	84	2406	1.6035	0.0000
species	Prevotella maculosa	439703	65	5141	88	3751	1.3706	0.0000
species	Streptococcus sinensis	176090	65	3032	51	1696	1.7877	0.0000
species	Treponema sp. OMZ 838	1539298	64	4005	127	2855	1.4028	0.0000
species	Peptostreptococcaceae bacterium AS15	936556	64	3662	59	2795	1.3102	0.0000
species	Streptococcus sp. oral taxon 058	712622	63	3387	63	1524	2.2224	0.0000
species	Treponema vincentii	69710	62	4245	118	3394	1.2507	0.0000
species	Arcanobacterium haemolyticum	28264	61	1992	1	65	30.6462	0.0000
species	Leptotrichia trevisanii	109328	60	3348	87	2316	1.4456	0.0000
species	Edwardsiella tarda	636	59	3775	100	88	42.8977	0.0000
species	Kytococcus sedentarius	1276	58	3508	38	2982	1.1764	0.0000
species	Trueperella pyogenes	1661	57	2016	18	285	7.0737	0.0000
species	Thiohalocapsa sp. ML1	1431688	55	2013	26	84	23.9643	0.0000
species	Acidovorax caeni	343013	54	2989	41	2278	1.3121	0.0000
species	Pseudoxanthomonas suwonensis	314722	53	2355	35	130	18.1154	0.0000
species	Leifsonia xyli	1575	52	2082	55	97	21.4639	0.0000
species	Actinomyces sp. ICM47	936548	51	3138	67	2690	1.1665	0.0000
species	Streptococcus sp. 343_SSPC	1579342	50	2196	9	938	2.3412	0.0000
species	Propionibacteriaceae bacterium P6A17	1410634	50	2013	40	437	4.6064	0.0000
species	Peptoniphilus lacrimalis	33031	50	2889	41	1072	2.6950	0.0000
species	Propionibacterium freudenreichii	1744	49	1749	14	503	3.4771	0.0000
species	Dialister invisus	218538	49	3865	64	3084	1.2532	0.0000
species	Xanthomonas sacchari	56458	49	1470	0	87	16.8966	0.0000
species	Treponema medium	58231	49	2980	83	2335	1.2762	0.0000
species	bacterium SIT7	1522317	48	1831	42	115	15.9217	0.0000
species	Streptococcus sp. CCH8-C6	1768777	48	2156	24	662	3.2568	0.0000
species	Actinobaculum massiliense	202789	48	1537	0	157	9.7898	0.0000
species	Simonsiella muelleri	72	48	2088	31	818	2.5526	0.0000
species	Rhodoferax ferrireducens	192843	47	1468	0	66	22.2424	0.0000
species	Snodgrassella alvi	1196083	47	1682	18	294	5.7211	0.0000
species	Selenomonas artemidis	671224	47	3007	45	2571	1.1696	0.0000
species	Nitrincola lacisaponensis	267850	47	1771	20	75	23.6133	0.0000
species	Actinomyces sp. ICM54	936549	46	3318	77	2012	1.6491	0.0000
species	Prevotella histicola	470565	46	3777	34	2419	1.5614	0.0000
species	Campylobacter curvus	200	46	3167	60	2050	1.5449	0.0000
species	Megasphaera micronuciformis	187326	45	3628	39	2794	1.2985	0.0000
species	Acidovorax temperans	80878	45	3208	76	2604	1.2320	0.0000
species	Arthrobacter sanguinis	479106	45	2642	139	281	9.4021	0.0000
species	Sutterella wadsworthensis	40545	44	1405	0	124	11.3306	0.0000
species	Polaromonas sp. JS666	296591	44	1935	37	87	22.2414	0.0000
species	Riemerella anatipestifer	34085	43	1775	48	874	2.0309	0.0000
species	Treponema socranskii	53419	43	3348	78	2686	1.2465	0.0000
species	Corynebacterium ulcerans	65058	43	1996	60	425	4.6965	0.0000
species	Prevotella nigrescens	28133	43	3077	16	2243	1.3718	0.0000
species	Shewanella sediminis	271097	43	1725	1	150	11.5000	0.0000
species	Actinomyces vaccimaxillae	183916	43	1858	39	549	3.3843	0.0000
species	Selenomonas sp. FOBRC6	936572	43	2599	15	2087	1.2453	0.0000
species	Treponema maltophilum	51160	43	3207	80	2561	1.2522	0.0000
species	Thermoanaerobaculum aquaticum	1312852	42	1545	35	66	23.4091	0.0000
species	[Eubacterium] yurii	39498	41	2593	55	1793	1.4462	0.0000
species	Georgenia sp. SUBG003	1497974	41	1297	0	119	10.8992	0.0000
species	Veillonella atypica	39777	39	2544	63	1616	1.5743	0.0000
species	Prevotella sp. C561	563031	39	2614	39	1916	1.3643	0.0000
species	Prevotella nanceiensis	425941	39	2678	37	2231	1.2004	0.0000
species	Comamonas granuli	290309	39	1327	4	188	7.0585	0.0000
species	Aquitalea magnusonii	332411	39	1468	32	69	21.2754	0.0000
species	Prevotella aurantiaca	596085	39	2769	75	853	3.2462	0.0000
species	Veillonella tobetsuensis	1110546	39	2559	71	1429	1.7908	0.0000
species	Carnobacterium divergens	2748	38	2886	35	2354	1.2260	0.0000
species	Ralstonia solanacearum	305	38	1777	53	281	6.3238	0.0000
species	Streptococcus sp. M143	563037	38	2353	5	980	2.4010	0.0000
species	Staphylococcus pasteuri	45972	37	1867	25	1263	1.4782	0.0000
species	Actinobacillus ureae	723	37	2470	41	1224	2.0180	0.0000
species	Azovibrio restrictus	146938	37	1264	15	68	18.5882	0.0000
species	Castellaniella defragrans	75697	37	1356	1	68	19.9412	0.0000
species	Nesterenkonia sp. NP1	1232429	37	1219	0	65	18.7538	0.0000
species	Streptococcus sp. 1171_SSPC	1579348	36	2183	28	1394	1.5660	0.0000
species	Xylanimonas cellulosilytica	186189	36	2535	57	1445	1.7543	0.0000
species	Vitreoscilla sp. SN6	1689272	36	1583	48	217	7.2949	0.0000
species	Neisseria sp. KH1503	1470200	36	1305	12	408	3.1985	0.0000
species	Corynebacterium ammoniagenes	1697	35	1086	5	94	11.5532	0.0000
species	Prevotella conceptionensis	340486	35	2175	44	1426	1.5252	0.0000
species	Mobiluncus mulieris	2052	35	1136	3	144	7.8889	0.0000
species	Haemophilus sp. C1	1661745	34	2548	54	1462	1.7428	0.0000
species	Corynebacterium pyruviciproducens	598660	33	1012	0	60	16.8667	0.0000
species	Streptococcus sp. CM6	936580	33	1455	18	550	2.6455	0.0000
species	Burkholderia gladioli	28095	32	2014	89	228	8.8333	0.0000
species	Brachymonas chironomi	491919	32	1133	0	151	7.5033	0.0000
species	Corynebacterium jeikeium	38289	32	1137	0	268	4.2425	0.0000
species	Veillonella sp. AS16	936589	31	1448	38	779	1.8588	0.0000
species	Prevotella sp. oral taxon 317	652721	30	2103	65	1398	1.5043	0.0000
species	Bifidobacterium animalis	28025	30	1039	0	68	15.2794	0.0000
species	Corynebacterium aurimucosum	169292	30	964	5	190	5.0737	0.0000
species	Prevotella salivae	228604	30	2407	19	2137	1.1263	0.0000
species	Microvirgula aerodenitrificans	57480	30	1121	32	101	11.0990	0.0000
species	Paracoccus versutus	34007	29	1702	19	1319	1.2904	0.0000
species	Streptococcus sp. 400_SSPC	1579341	29	1625	3	1083	1.5005	0.0000
species	Streptococcus sp. VT 162	1419814	29	1197	12	478	2.5042	0.0000
species	Corynebacterium falsenii	108486	29	1004	18	74	13.5676	0.0000
species	Sphingopyxis macrogoltabida	33050	28	937	0	63	14.8730	0.0000
species	Corynebacterium caspium	234828	28	901	1	69	13.0580	0.0000
species	Fusobacterium periodonticum	860	28	1478	28	1159	1.2752	0.0000
species	Selenomonas sp. oral taxon 138	712532	28	1874	35	1501	1.2485	0.0000
species	beta proteobacterium L13	1229489	28	888	0	93	9.5484	0.0000
species	Moraxella boevrei	346665	27	1150	31	102	11.2745	0.0000
species	Streptococcus constellatus	76860	27	2002	26	1626	1.2312	0.0000
species	Brochothrix thermosphacta	2756	26	1806	15	1520	1.1882	0.0000
species	Streptococcus intermedius	1338	26	1496	43	786	1.9033	0.0000
species	Streptococcus sp. M334	563038	25	1053	4	408	2.5809	0.0000
species	Streptococcus sp. SR1	1161416	25	1157	9	468	2.4722	0.0000
species	Kineosphaera limosa	111564	25	1487	53	1017	1.4621	0.0000
species	Corynebacterium glucuronolyticum	39791	25	989	0	80	12.3625	0.0000
species	Solobacterium moorei	102148	25	1898	18	1293	1.4679	0.0000
species	Leptotrichia shahii	157691	25	1183	9	940	1.2585	0.0000
species	Actinomyces sp. ICM39	1105029	25	1539	40	1205	1.2772	0.0000
species	Selenomonas sp. oral taxon 892	1321785	24	1560	34	1236	1.2621	0.0000
species	Streptococcus merionis	400065	24	818	2	145	5.6414	0.0000
species	Gordonia polyisoprenivorans	84595	24	764	0	93	8.2151	0.0000
species	Necropsobacter massiliensis	1400001	24	1441	46	483	2.9834	0.0000
species	Streptococcus sobrinus	1310	24	909	9	682	1.3328	0.0000
species	Renibacterium salmoninarum	1646	23	750	1	107	7.0093	0.0000
species	Azotobacter chroococcum	353	23	1020	42	89	11.4607	0.0000
species	Prevotella shahii	228603	22	1219	32	833	1.4634	0.0000
species	Corynebacterium sp. NML 130210	1544416	22	728	4	101	7.2079	0.0000
species	beta proteobacterium AAP99	1523428	22	702	0	60	11.7000	0.0000
species	Ideonella sp. B508-1	137716	22	703	0	62	11.3387	0.0000
species	Haemophilus sp. oral taxon 851	762964	22	1489	11	735	2.0259	0.0000
species	Pasteurella multocida	747	22	1123	34	707	1.5884	0.0000
species	[Eubacterium] rectale	39491	22	1639	14	1461	1.1218	0.0000
species	Granulicoccus phenolivorans	266854	21	697	0	160	4.3563	0.0000
species	Streptococcus australis	113107	21	1047	21	838	1.2494	0.0000
species	Streptococcus sp. I-G2	1156431	21	1097	17	724	1.5152	0.0000
species	Actinomyces sp. oral taxon 180	651609	21	1183	10	788	1.5013	0.0000
species	Xylella fastidiosa	2371	20	600	0	261	2.2989	0.0000
species	Prevotella baroniae	305719	20	1271	9	1065	1.1934	0.0000
species	Isoptericola variabilis	139208	20	1346	37	740	1.8189	0.0000
species	Streptococcus sp. F0442	999425	20	1127	6	808	1.3948	0.0000
species	Psychrobacter sp. 1501(2011)	1002339	19	1806	48	1143	1.5801	0.0000
species	Brevibacterium senegalense	1033736	19	1006	45	88	11.4318	0.0000
species	Limnohabitans planktonicus	540060	19	584	0	88	6.6364	0.0000
