LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
species	Psychrobacter aquaticus	248452	388	21925	794	14373	1.5254	0.0004
species	Streptococcus oralis	1303	385	22260	364	12719	1.7501	0.0004
species	Actinomyces sp. oral taxon 170	712117	380	23261	129	19337	1.2029	0.0004
species	Leptotrichia sp. oral taxon 215	712359	376	22225	324	15597	1.4250	0.0004
species	Porphyromonas sp. KLE 1280	997829	356	20879	318	13656	1.5289	0.0004
species	Prevotella scopos	589437	356	20559	405	11721	1.7540	0.0004
species	Capnocytophaga sputigena	1019	351	22359	410	15078	1.4829	0.0004
species	Xylanimonas cellulosilytica	186189	350	22389	379	12727	1.7592	0.0004
species	Isoptericola variabilis	139208	349	21366	363	13239	1.6139	0.0004
species	Actinomyces naeslundii	1655	345	19994	311	16690	1.1980	0.0004
species	Treponema sp. OMZ 838	1539298	342	21716	590	16379	1.3258	0.0004
species	Actinomyces dentalis	272548	332	18733	151	16092	1.1641	0.0004
species	Actinomyces sp. ph3	1118058	327	18124	260	12581	1.4406	0.0004
species	Veillonella sp. 3_1_44	457416	324	20815	597	7710	2.6997	0.0004
species	Leptotrichia sp. oral taxon 212	712357	321	19509	313	13450	1.4505	0.0004
species	Treponema vincentii	69710	311	20185	515	15652	1.2896	0.0004
species	Capnocytophaga sp. oral taxon 863	1227265	307	22806	326	16073	1.4189	0.0004
species	Capnocytophaga sp. oral taxon 326	712212	306	20610	299	14841	1.3887	0.0004
species	Prevotella oralis	28134	305	23013	290	18011	1.2777	0.0004
species	Haemophilus parahaemolyticus	735	302	19308	253	13720	1.4073	0.0003
species	Propionibacterium freudenreichii	1744	295	20151	77	18680	1.0787	0.0003
species	Streptococcus mutans	1309	290	21069	166	18121	1.1627	0.0003
species	Simonsiella muelleri	72	284	20851	154	14801	1.4088	0.0003
species	Oribacterium sp. oral taxon 078	652706	282	19634	235	15191	1.2925	0.0003
species	Actinomyces sp. ICM39	1105029	281	14897	319	10289	1.4479	0.0003
species	Prevotella fusca	589436	276	18108	455	12544	1.4436	0.0003
species	Treponema maltophilum	51160	273	19729	447	15392	1.2818	0.0003
species	Anaeroglobus geminatus	156456	268	19893	118	14515	1.3705	0.0003
species	Campylobacter sp. 10_1_50	665939	265	15689	228	8107	1.9352	0.0003
species	Treponema medium	58231	263	15373	387	11521	1.3343	0.0003
species	Actinobaculum sp. oral taxon 183	712888	251	17084	113	13818	1.2364	0.0003
species	Capnocytophaga sp. oral taxon 338	710239	242	17395	112	12316	1.4124	0.0003
species	Selenomonas sp. oral taxon 892	1321785	237	17167	324	10289	1.6685	0.0003
species	Actinomyces sp. ICM54	936549	232	15544	294	9544	1.6287	0.0003
species	Selenomonas sp. FOBRC6	936572	232	16043	405	11025	1.4551	0.0003
species	Serratia grimesii	82995	231	12857	437	8018	1.6035	0.0003
species	Prevotella bivia	28125	228	16469	296	8046	2.0469	0.0003
species	Pseudomonas fluorescens	294	225	14306	192	11195	1.2779	0.0003
species	Leptotrichia buccalis	40542	222	12502	123	8151	1.5338	0.0003
species	Dialister micraerophilus	309120	222	16330	174	11666	1.3998	0.0003
species	Streptococcus oligofermentans	195041	219	12968	158	8929	1.4523	0.0003
species	Psychrobacter glacincola	56810	217	12742	285	8130	1.5673	0.0003
species	Propionibacterium propionicum	1750	214	13572	268	12052	1.1261	0.0002
species	Actinomyces sp. HPA0247	1203556	214	12114	229	7400	1.6370	0.0002
species	Prevotella aurantiaca	596085	212	13101	190	6485	2.0202	0.0002
species	Psychrobacter piscatorii	554343	212	11931	262	6703	1.7799	0.0002
species	Leptotrichia hofstadii	157688	211	11770	144	8170	1.4406	0.0002
species	Mycoplasma salivarium	2124	211	12130	43	7772	1.5607	0.0002
species	Pseudomonas sp. L10.10	1788301	209	12788	147	10425	1.2267	0.0002
species	Olsenella uli	133926	201	13999	68	12571	1.1136	0.0002
species	Veillonella montpellierensis	187328	200	12561	462	6544	1.9195	0.0002
species	Actinomyces johnsonii	544581	198	11851	188	9286	1.2762	0.0002
species	Prevotella shahii	228603	196	13726	234	7976	1.7209	0.0002
species	Lachnoanaerobaculum sp. ICM7	936594	195	11397	149	8296	1.3738	0.0002
species	Veillonella sp. AS16	936589	194	9756	258	3210	3.0393	0.0002
species	Lachnoanaerobaculum sp. OBRC5-5	936595	191	11859	90	4735	2.5045	0.0002
species	Streptococcus sp. F0442	999425	191	11130	89	6593	1.6882	0.0002
species	Psychrobacter sp. P11F6	1699621	185	10427	203	6189	1.6848	0.0002
species	Kytococcus sedentarius	1276	185	11624	305	6032	1.9271	0.0002
species	Megasphaera sp. BV3C16-1	1111454	183	13412	464	4554	2.9451	0.0002
species	Actinomyces sp. oral taxon 414	712122	179	10987	164	8813	1.2467	0.0002
species	Neisseria cinerea	483	169	11180	170	8295	1.3478	0.0002
species	Cardiobacterium valvarum	194702	167	11028	289	9329	1.1821	0.0002
species	Neisseria macacae	496	167	10523	133	3736	2.8166	0.0002
species	Neisseria lactamica	486	167	9447	171	5701	1.6571	0.0002
species	Prevotella falsenii	515414	166	10754	372	5622	1.9128	0.0002
species	Capnocytophaga sp. CM59	936370	160	10309	246	7710	1.3371	0.0002
species	Prevotella timonensis	386414	157	11676	279	5223	2.2355	0.0002
species	Actinomyces sp. oral taxon 848	649739	157	10280	262	8860	1.1603	0.0002
species	Propionibacterium acidifaciens	556499	156	9735	30	8947	1.0881	0.0002
species	Leptotrichia goodfellowii	157692	153	10134	43	7241	1.3995	0.0002
species	Veillonella sp. 6_1_27	450749	152	8564	126	4688	1.8268	0.0002
species	Neisseria subflava	28449	148	10510	319	6881	1.5274	0.0002
species	Psychrobacter sp. P11G3	1699623	145	7415	207	4232	1.7521	0.0002
species	Prevotella sp. oral taxon 299	652716	142	7401	173	5932	1.2476	0.0002
species	Actinomyces sp. oral taxon 448	712124	141	8590	40	7396	1.1614	0.0002
species	Streptococcus sp. oral taxon 431	712633	138	7310	117	4646	1.5734	0.0002
species	Prevotella disiens	28130	137	8425	142	4850	1.7371	0.0002
species	Leptotrichia sp. oral taxon 879	1227267	135	7913	90	4953	1.5976	0.0002
species	Granulicatella adiacens	46124	133	7212	150	4998	1.4430	0.0002
species	Streptococcus agalactiae	1311	129	8682	99	5174	1.6780	0.0001
species	Lachnospiraceae bacterium oral taxon 500	712991	129	8438	139	5224	1.6152	0.0001
species	Serratia sp. S4	768491	128	8022	212	5208	1.5403	0.0001
species	Atopobium sp. oral taxon 199	712156	127	10033	214	2529	3.9672	0.0001
species	Actinomyces sp. oral taxon 175	712119	121	6554	120	5255	1.2472	0.0001
species	Actinomyces israelii	1659	120	7956	68	6313	1.2603	0.0001
species	Streptococcus sp. HPH0090	1203590	118	5997	86	3494	1.7164	0.0001
species	Prevotella sp. HUN102	1392486	118	8869	152	3810	2.3278	0.0001
species	Peptoniphilus lacrimalis	33031	117	7416	92	3377	2.1960	0.0001
species	Neisseria sp. GT4A_CT1	665946	110	5445	55	1958	2.7809	0.0001
species	Streptococcus sp. 343_SSPC	1579342	108	6421	92	4412	1.4553	0.0001
species	Streptococcus cristatus	45634	108	5980	76	4271	1.4001	0.0001
species	Porphyromonas uenonis	281920	107	8104	134	5005	1.6192	0.0001
species	Lactobacillus coryniformis	1610	107	8804	109	7130	1.2348	0.0001
species	Psychrobacter sp. ENNN9_III	1254334	104	5089	119	3429	1.4841	0.0001
species	Serratia proteamaculans	28151	104	6478	179	4321	1.4992	0.0001
species	Johnsonella ignava	43995	100	6764	59	4925	1.3734	0.0001
species	Selenomonas sp. oral taxon 138	712532	100	5770	149	4550	1.2681	0.0001
species	Streptococcus sp. 400_SSPC	1579341	99	5715	111	3829	1.4926	0.0001
species	Peptostreptococcaceae bacterium ACC19a	796937	97	6631	57	4433	1.4958	0.0001
species	Corynebacterium argentoratense	42817	93	7002	51	6317	1.1084	0.0001
species	Staphylococcus pasteuri	45972	92	5454	64	3723	1.4649	0.0001
species	Escherichia coli	562	92	7265	25	3358	2.1635	0.0001
species	Leptotrichia trevisanii	109328	89	4839	90	3432	1.4100	0.0001
species	Eikenella corrodens	539	87	5404	113	3148	1.7166	0.0001
species	Selenomonas artemidis	671224	87	5786	135	4058	1.4258	0.0001
species	Prevotella buccae	28126	87	6407	76	4132	1.5506	0.0001
species	Streptococcus sp. SK643	1095727	86	5136	117	2101	2.4446	0.0001
species	Mogibacterium timidum	35519	84	5581	60	4115	1.3563	0.0001
species	Prevotella multiformis	282402	84	5086	82	3479	1.4619	0.0001
species	Streptococcus sp. M334	563038	83	4720	48	2512	1.8790	0.0001
species	[Eubacterium] infirmum	56774	80	5495	97	4036	1.3615	0.0001
species	Neisseria sp. oral taxon 014	641148	79	4558	62	2011	2.2665	0.0001
species	Neisseria flavescens	484	79	5237	134	3600	1.4547	0.0001
species	Morococcus cerebrosus	1056807	78	4891	36	2808	1.7418	0.0001
species	Lactobacillus curvatus	28038	76	5392	22	4078	1.3222	0.0001
species	Capnocytophaga granulosa	45242	76	4389	57	3006	1.4601	0.0001
species	Neisseria mucosa	488	75	4548	56	2894	1.5715	0.0001
species	Serratia liquefaciens	614	72	3659	96	2495	1.4665	0.0001
species	Streptococcus constellatus	76860	72	4887	31	3478	1.4051	0.0001
species	Leuconostoc gelidum	1244	72	4390	39	3227	1.3604	0.0001
species	Actinomyces gerencseriae	52769	69	4391	55	3357	1.3080	0.0001
species	Propionibacterium humerusii	1050843	69	4430	8	4054	1.0927	0.0001
species	Psychrobacter phenylpyruvicus	29432	67	4067	91	2688	1.5130	0.0001
species	Psychrobacter cryohalolentis	330922	67	4705	176	2606	1.8054	0.0001
species	Streptococcus australis	113107	66	3414	41	2939	1.1616	0.0001
species	Mobiluncus curtisii	2051	66	4182	98	3049	1.3716	0.0001
species	Serratia plymuthica	82996	65	3409	121	2138	1.5945	0.0001
species	Streptococcus sp. 1171_SSPC	1579348	62	3090	19	1998	1.5465	0.0001
species	Mitsuokella sp. oral taxon 131	1321780	61	3734	82	2454	1.5216	0.0001
species	Lactobacillus brevis	1580	61	3090	61	1704	1.8134	0.0001
species	Fusobacterium sp. CM21	936562	58	3681	42	2425	1.5179	0.0001
species	Leptotrichia sp. oral taxon 225	671213	58	3271	59	2324	1.4075	0.0001
species	Porphyromonas gingivalis	837	58	4162	94	2270	1.8335	0.0001
species	Psychrobacter arcticus	334543	56	2829	100	1950	1.4508	0.0001
species	Aggregatibacter segnis	739	56	3466	83	2472	1.4021	0.0001
species	Prevotella buccalis	28127	56	3089	32	1528	2.0216	0.0001
species	Serratia marcescens	615	55	3588	105	2516	1.4261	0.0001
species	Actinomyces sp. oral taxon 180	651609	54	3295	96	2218	1.4856	0.0001
species	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	1394711	53	1885	1	267	7.0599	0.0001
species	Gardnerella vaginalis	2702	53	3637	75	2230	1.6309	0.0001
species	Streptococcus sp. SK140	1095726	50	2534	16	1741	1.4555	0.0001
species	Neisseria sp. HMSC06F02	1581124	50	2850	18	1167	2.4422	0.0001
species	Prevotella sp. S7-1-8	1284775	50	3026	90	1379	2.1943	0.0001
species	Aggregatibacter actinomycetemcomitans	714	49	3129	90	2417	1.2946	0.0001
species	Psychrobacter sp. PRwf-1	349106	49	2738	54	1309	2.0917	0.0001
species	Actinomyces sp. oral taxon 849	653385	49	3361	76	2460	1.3663	0.0001
species	Streptococcus anginosus	1328	49	2936	34	2260	1.2991	0.0001
species	Prevotella dentalis	52227	48	3533	72	2718	1.2999	0.0001
species	Xenorhabdus bovienii	40576	47	3570	42	1500	2.3800	0.0001
species	Prevotella sp. MSX73	1032506	47	2569	16	1323	1.9418	0.0001
species	Streptococcus sp. CCH8-H5	1768767	47	2543	29	1178	2.1587	0.0001
species	Streptococcus suis	1307	46	2736	68	2215	1.2352	0.0001
species	Haemophilus sp. oral taxon 851	762964	46	2938	27	1400	2.0986	0.0001
species	Pseudomonas sp. NBRC 111137	1661052	45	3027	42	2285	1.3247	0.0001
species	Selenomonas sp. oral taxon 137	712531	45	3076	74	2186	1.4071	0.0001
species	Streptococcus sp. ACS2	936576	45	2706	32	1214	2.2290	0.0001
species	Mogibacterium sp. CM50	936375	44	3240	66	2014	1.6087	0.0001
species	Prevotella loescheii	840	44	2597	52	2173	1.1951	0.0001
species	Bacteroides pyogenes	310300	43	2928	67	1163	2.5176	0.0000
species	Actinomyces timonensis	1288391	42	2611	46	2096	1.2457	0.0000
species	Prevotella sp. S7 MS 2	1287488	42	3314	17	1578	2.1001	0.0000
species	Cardiobacterium hominis	2718	41	2709	33	2269	1.1939	0.0000
species	Streptococcus peroris	68891	41	2259	59	1450	1.5579	0.0000
species	Gordonibacter pamelaeae	471189	40	3087	127	1936	1.5945	0.0000
species	Streptococcus sp. I-G2	1156431	40	1918	18	1126	1.7034	0.0000
species	Paraprevotella clara	454154	40	2955	72	2221	1.3305	0.0000
species	Streptococcus sp. M143	563037	39	2246	14	1132	1.9841	0.0000
species	Peptostreptococcus anaerobius	1261	39	2461	66	1422	1.7307	0.0000
species	Lactococcus lactis	1358	39	2708	17	2133	1.2696	0.0000
species	Prevotella corporis	28128	39	1975	14	1172	1.6852	0.0000
species	Lachnoanaerobaculum sp. MSX33	936596	38	2601	52	1774	1.4662	0.0000
species	Kingella kingae	504	37	2205	41	1755	1.2564	0.0000
species	Peptostreptococcus sp. MV1	1219626	36	2449	58	1794	1.3651	0.0000
species	Streptococcus sp. CCH5-D3	1768764	36	1860	18	1117	1.6652	0.0000
species	Prevotella micans	189723	35	2106	23	1882	1.1190	0.0000
